"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",6345257,34,18,3,4,26,2,2,3
"2",6345236,43,22,5,7,26,6,3,4
"3",6345208,57,27,7,10,26,11,4,5
"4",6345172,73,35,9,13,26,17,5,7
"5",6345125,95,45,11,17,27,26,7,8
"6",6345064,123,58,14,22,28,36,9,11
"7",6344986,158,75,18,29,29,50,11,14
"8",6344885,205,97,23,37,31,67,14,18
"9",6344754,265,126,30,48,34,88,19,24
"10",6344585,343,163,39,62,38,116,24,31
"11",6344366,443,210,50,80,43,152,31,40
"12",6344083,573,272,65,104,50,199,40,51
"13",6343717,742,351,83,134,59,258,52,66
"14",6343244,959,454,108,174,71,335,67,86
"15",6342632,1240,587,139,224,87,435,87,111
"16",6341840,1605,760,180,291,107,563,112,144
"17",6340817,2075,983,232,376,133,729,145,186
"18",6339492,2683,1271,301,487,168,943,187,240
"19",6337779,3471,1644,389,630,212,1220,242,311
"20",6335564,4489,2126,502,815,270,1578,312,402
"21",6332700,5806,2750,649,1055,344,2041,404,521
"22",6328995,7508,3557,839,1365,441,2640,522,674
"23",6324206,9708,4599,1084,1767,566,3415,674,873
"24",6318015,12551,5947,1400,2286,728,4417,871,1128
"25",6310017,16221,7690,1809,2958,937,5713,1125,1460
"26",6299686,20959,9939,2338,3827,1207,7388,1454,1890
"27",6286350,27068,12845,3020,4951,1557,9554,1878,2443
"28",6269146,34938,16593,3901,6404,2008,12354,2426,3160
"29",6246973,45065,21425,5036,8279,2592,15975,3131,4085
"30",6218439,58059,27649,6499,10700,3345,20653,4039,5276
"31",6181777,74701,35648,8384,13824,4316,26696,5209,6813
"32",6134772,95948,45905,10806,17847,5570,34497,6711,8790
"33",6074680,122955,59031,13913,23017,7185,44563,8635,11324
"34",5998146,157093,75763,17892,29649,9265,57538,11096,14569
"35",5901132,199934,96995,22973,38132,11938,74241,14233,18708
"36",5778908,253215,123763,29436,48942,15369,95711,18215,23960
"37",5626138,318671,157268,37607,62647,19764,123250,23228,30581
"38",5437108,397814,198776,47879,79913,25373,158482,29510,38870
"39",5206146,491599,249526,60684,101490,32508,203393,37295,49132
"40",4928413,599815,310553,76461,128166,41537,260399,46817,61673
