"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",6345168,82,45,4,15,26,4,3,10
"2",6345119,103,54,6,25,26,12,4,15
"3",6345054,132,66,8,35,26,24,5,18
"4",6344971,170,83,10,45,27,39,6,22
"5",6344865,217,105,13,58,28,59,8,28
"6",6344730,277,134,16,73,29,84,10,36
"7",6344558,354,172,21,94,31,116,13,46
"8",6344338,452,219,26,120,33,157,16,58
"9",6344058,576,280,34,153,36,208,21,74
"10",6343699,736,357,43,195,41,274,27,95
"11",6343242,940,455,55,249,47,357,34,121
"12",6342658,1199,581,70,318,54,464,43,155
"13",6341913,1531,742,89,406,64,599,55,198
"14",6340962,1954,947,114,518,77,772,70,252
"15",6339747,2495,1209,146,662,93,993,90,322
"16",6338196,3186,1544,185,845,115,1274,114,411
"17",6336216,4068,1971,237,1079,142,1634,146,525
"18",6333688,5193,2516,302,1378,176,2092,186,671
"19",6330462,6629,3213,385,1759,221,2677,237,856
"20",6326343,8460,4102,491,2247,278,3424,303,1094
"21",6321087,10800,5235,626,2869,350,4377,386,1398
"22",6314380,13783,6683,798,3664,443,5594,493,1784
"23",6305825,17585,8530,1019,4677,561,7148,629,2277
"24",6294918,22428,10886,1299,5971,712,9131,801,2907
"25",6281021,28591,13887,1656,7624,905,11661,1022,3711
"26",6263327,36426,17708,2112,9731,1151,14891,1302,4736
"27",6240814,46378,22570,2690,12416,1465,19013,1658,6041
"28",6212216,58984,28748,3427,15834,1864,24271,2113,7700
"29",6175944,74917,36589,4363,20184,2373,30975,2688,9810
"30",6130029,95000,46513,5551,25713,3021,39519,3419,12490
"31",6072072,120198,59050,7053,32726,3846,50401,4342,15880
"32",5999157,151665,74823,8956,41605,4893,64246,5510,20164
"33",5907839,190687,94588,11353,52814,6223,81842,6978,25554
"34",5794107,238665,119213,14361,66916,7907,104175,8814,32314
"35",5653458,297017,149678,18118,84570,10037,132467,11103,40729
"36",5481075,366987,187014,22787,106550,12722,168210,13936,51142
