"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",6344315,552,297,4,127,26,24,3,84
"2",6343989,688,358,6,208,26,70,4,125
"3",6343552,888,440,8,287,26,145,5,151
"4",6342991,1142,555,10,373,27,247,6,185
"5",6342275,1464,708,13,478,28,380,8,233
"6",6341361,1873,905,16,611,29,550,10,298
"7",6340192,2397,1157,21,781,30,767,13,381
"8",6338698,3065,1481,26,998,33,1045,16,487
"9",6336786,3919,1894,34,1277,36,1399,21,623
"10",6334341,5013,2422,43,1633,41,1852,27,797
"11",6331216,6410,3098,55,2089,46,2432,34,1019
"12",6327219,8196,3961,70,2672,54,3173,43,1304
"13",6322111,10478,5065,90,3417,64,4120,55,1666
"14",6315584,13391,6477,115,4370,77,5331,71,2131
"15",6307245,17113,8279,147,5588,93,6880,91,2725
"16",6296596,21861,10580,188,7145,115,8861,116,3484
"17",6283005,27914,13519,240,9133,142,11393,148,4451
"18",6265675,35617,17267,306,11672,177,14630,189,5689
"19",6243596,45416,22040,392,14913,223,18766,242,7266
"20",6215497,57853,28119,499,19044,280,24052,308,9274
"21",6179795,73607,35842,637,24309,354,30800,393,11832
"22",6134519,93501,45642,812,31008,448,39415,501,15082
"23",6077249,118529,58040,1034,39523,569,50402,637,19207
"24",6005039,149865,73681,1316,50317,722,64405,810,24422
"25",5914368,188856,93326,1671,63972,918,82234,1029,31005
"26",5801101,237000,117873,2120,81186,1166,104900,1303,39273
"27",5660543,295833,148350,2681,102790,1480,133667,1646,49602
"28",5487575,366793,185858,3380,129776,1878,170085,2071,62430
"29",5276942,450947,231530,4244,163235,2378,216067,2593,78213
"30",5023804,548587,286364,5303,204382,3007,273898,3230,97435
"31",4724516,658715,351016,6585,254422,3790,346300,3995,120514
"32",4377700,778386,425548,8115,314407,4761,436429,4898,147715
"33",3985514,902158,508941,9904,385073,5955,547801,5940,179081
"34",3554861,1021725,598749,11943,466464,7407,684196,7105,214173
"35",3098042,1126226,690740,14198,557577,9150,849411,8364,251963
"36",2632337,1203576,778771,16588,655985,11212,1046876,9653,290672
"37",2178280,1242602,855202,18996,757494,13603,1279169,10894,327706
"38",1756367,1236031,911863,21255,856133,16316,1547379,11975,359846
"39",1383438,1182743,941621,23169,944591,19314,1850468,12785,383674
"40",1069690,1088650,940057,24542,1015058,22532,2184817,13223,396183
"41",817598,965345,906736,25211,1060535,25871,2544051,13223,395496
"42",622972,827099,845371,25091,1076299,29210,2919303,12776,381460
"43",477427,687443,763014,24191,1060787,32419,3300065,11932,355627
"44",371002,556817,668323,22607,1015948,35371,3675277,10791,320950
"45",294231,441583,569753,20511,946730,37960,4034579,9468,281109
"46",239156,344387,474306,18103,859904,40113,4369375,8085,239632
"47",199617,265168,386840,15586,762864,41792,4673477,6741,199482
"48",171095,202253,310087,13118,662499,42997,4943296,5505,162686
"49",150374,153231,245011,10828,564453,43750,5177699,4419,130400
"50",135196,115572,191321,8784,472847,44095,5377529,3495,103031
"51",123993,86923,147989,7023,390249,44089,5545078,2732,80452
"52",115663,65278,113620,5546,317910,43790,5683537,2115,62228
"53",109436,48997,86731,4334,256060,43255,5796532,1625,47774
"54",104755,36783,65917,3359,204231,42536,5887765,1242,36467
"55",101226,27627,49943,2585,161523,41678,5960762,944,27714
"56",98557,20769,37757,1979,126824,40720,6018740,715,20998
"57",96535,15629,28503,1508,98967,39693,6064510,542,15873
"58",95001,11774,21500,1146,76825,38620,6100479,409,11983
"59",93836,8878,16212,868,59373,37524,6128653,309,9040
"60",92952,6700,12225,657,45716,36418,6150676,233,6815
"61",92281,5061,9220,497,35092,35314,6167880,176,5139
"62",91772,3826,6956,375,26869,34219,6181328,133,3876
"63",91385,2893,5252,283,20527,33142,6191863,100,2924
"64",91091,2189,3966,214,15657,32083,6200144,75,2207
"65",90868,1657,2997,162,11926,31049,6206686,57,1668
"66",90699,1255,2265,122,9074,30042,6211889,43,1260
"67",90571,951,1712,92,6897,29061,6216061,33,952
"68",90473,720,1296,70,5238,28108,6219440,25,720
"69",90399,546,981,53,3977,27183,6222207,19,545
"70",90343,414,743,40,3018,26285,6224502,14,412
"71",90301,313,562,30,2289,25416,6226433,11,312
"72",90269,237,426,23,1736,24574,6228080,8,236
"73",90244,180,322,17,1317,23758,6229506,6,179
"74",90226,136,244,13,998,22969,6230758,5,136
"75",90212,103,185,10,757,22206,6231872,4,103
"76",90201,78,140,8,574,21467,6232877,3,78
"77",90193,59,106,6,435,20753,6233793,2,59
"78",90187,45,81,4,330,20062,6234636,2,45
"79",90182,34,61,3,250,19394,6235420,1,34
"80",90179,26,46,2,189,18748,6236154,1,26
"81",90176,20,35,2,143,18124,6236845,1,19
"82",90174,15,27,1,109,17521,6237499,1,15
"83",90173,11,20,1,82,16937,6238121,0,11
"84",90172,9,15,1,62,16373,6238714,0,8
"85",90171,6,12,1,47,15827,6239281,0,6
"86",90170,5,9,0,36,15299,6239826,0,5
"87",90169,4,7,0,27,14790,6240348,0,4
"88",90169,3,5,0,21,14297,6240850,0,3
"89",90169,2,4,0,16,13820,6241334,0,2
"90",90169,2,3,0,12,13360,6241800,0,2
"91",90168,1,2,0,9,12914,6242250,0,1
"92",90168,1,2,0,7,12484,6242684,0,1
"93",90168,1,1,0,5,12068,6243102,0,1
"94",90168,1,1,0,4,11665,6243506,0,1
"95",90168,0,1,0,3,11277,6243896,0,0
"96",90168,0,1,0,2,10901,6244273,0,0
"97",90168,0,0,0,2,10537,6244637,0,0
"98",90168,0,0,0,1,10186,6244989,0,0
"99",90168,0,0,0,1,9847,6245329,0,0
"100",90168,0,0,0,1,9519,6245657,0,0
"101",90168,0,0,0,1,9201,6245975,0,0
"102",90168,0,0,0,0,8895,6246282,0,0
"103",90168,0,0,0,0,8598,6246578,0,0
"104",90168,0,0,0,0,8312,6246865,0,0
"105",90168,0,0,0,0,8035,6247142,0,0
"106",90168,0,0,0,0,7767,6247410,0,0
"107",90168,0,0,0,0,7508,6247669,0,0
"108",90168,0,0,0,0,7258,6247919,0,0
"109",90168,0,0,0,0,7016,6248161,0,0
"110",90168,0,0,0,0,6782,6248395,0,0
"111",90168,0,0,0,0,6556,6248621,0,0
"112",90168,0,0,0,0,6338,6248840,0,0
"113",90168,0,0,0,0,6127,6249051,0,0
"114",90168,0,0,0,0,5922,6249255,0,0
"115",90168,0,0,0,0,5725,6249452,0,0
"116",90168,0,0,0,0,5535,6249643,0,0
"117",90168,0,0,0,0,5350,6249827,0,0
"118",90168,0,0,0,0,5172,6250005,0,0
"119",90168,0,0,0,0,4999,6250178,0,0
"120",90168,0,0,0,0,4833,6250345,0,0
