"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",6345118,110,59,4,22,26,5,3,14
"2",6345054,136,71,6,36,26,15,4,22
"3",6344968,175,87,8,49,26,30,5,26
"4",6344858,225,110,10,64,27,51,6,32
"5",6344718,287,140,13,81,28,78,8,40
"6",6344541,366,178,17,104,29,111,10,50
"7",6344314,467,227,21,132,31,154,13,64
"8",6344024,595,289,27,169,33,208,17,82
"9",6343656,758,369,34,215,37,276,21,105
"10",6343186,967,470,44,274,41,363,27,133
"11",6342586,1233,599,55,350,47,474,34,170
"12",6341822,1572,764,71,446,55,616,44,217
"13",6340848,2004,974,90,569,65,796,56,276
"14",6339605,2556,1242,115,725,78,1025,71,353
"15",6338020,3259,1583,146,925,94,1317,90,450
"16",6335999,4157,2018,186,1179,115,1690,115,573
"17",6333424,5300,2574,238,1504,143,2164,146,731
"18",6330138,6757,3282,303,1917,177,2770,186,933
"19",6325951,8614,4186,386,2445,222,3541,238,1189
"20",6320613,10982,5337,491,3119,279,4525,303,1517
"21",6313810,13997,6804,626,3978,351,5779,386,1934
"22",6305145,17835,8673,797,5073,444,7378,491,2467
"23",6294113,22718,11052,1015,6469,562,9417,626,3145
"24",6280072,28925,14080,1293,8249,712,12015,797,4010
"25",6262215,36809,17931,1646,10512,904,15329,1014,5108
"26",6239532,46796,22830,2094,13393,1149,19551,1290,6506
"27",6210750,59442,29040,2665,17059,1459,24930,1642,8284
"28",6174290,75406,36910,3389,21717,1855,31779,2087,10539
"29",6128200,95494,46863,4305,27626,2358,40498,2650,13398
"30",6070094,120674,59413,5465,35114,2997,51588,3362,17015
"31",5997087,152070,75191,6929,44579,3807,65681,4259,21573
"32",5905757,190964,94936,8770,56514,4835,83569,5385,27307
"33",5792128,238747,119507,11080,71504,6136,106243,6796,34479
"34",5651748,296796,149881,13964,90253,7779,134924,8552,43405
"35",5479838,366366,187052,17545,113577,9847,171121,10723,54446
"36",5271632,448239,232057,21945,142367,12443,216663,13375,67953
"37",5022879,542429,285722,27316,177577,15686,273736,16595,84301
"38",4730639,647622,348545,33779,220132,19715,344913,20435,103790
"39",4394240,760704,420320,41441,270823,24688,433129,24940,126601
"40",4016329,876303,499886,50341,330081,30772,541633,30097,152649
"41",3603766,986701,584711,60427,397762,38137,673841,35835,181504
"42",3167952,1082273,670731,71504,472836,46936,833113,41986,212236
"43",2724209,1152813,752308,83196,553148,57289,1022383,48267,243360
"44",2290170,1189328,822743,94930,635204,69245,1243725,54287,272802
"45",1883175,1186211,875137,105936,714326,82760,1497800,59562,298156
"46",1517630,1142709,903698,115350,784893,97656,1783408,63599,316887
"47",1202841,1063455,904833,122314,841192,113625,2097084,65963,326945
"48",942285,957295,878135,126118,878174,130224,2433113,66365,327048
"49",734119,835363,826432,126337,892426,146902,2783766,64726,317076
"50",572727,708697,755173,122938,882790,163060,3139959,61221,298095
"51",450547,586507,671207,116285,850485,178115,3492199,56229,272108
"52",359613,475193,581624,107027,798816,191558,3831514,50225,241606
"53",292662,378281,492613,96007,732519,203011,4150252,43723,209152
"54",243613,296889,408872,84096,656913,212243,4442720,37194,176988
"55",207698,230427,333474,72080,577169,219183,4705313,30998,146776
"56",181329,177337,267946,60582,497760,223891,4936500,25371,119617
"57",161878,135637,212598,50049,422164,226525,5136494,20454,96045
"58",147451,103292,166936,40727,352746,227316,5306875,16276,76157
"59",136684,78441,129973,32711,290874,226529,5450133,12815,59767
"60",128608,59467,100514,25979,237085,224430,5569262,10000,46509
"61",122521,45049,77318,20441,191282,221278,5667456,7750,35951
"62",117917,34119,59237,15958,152963,217308,5747843,5973,27642
"63",114423,25847,45248,12380,121387,212723,5813336,4584,21170
"64",111766,19591,34488,9555,95696,207695,5866556,3507,16167
"65",109743,14859,26249,7344,75013,202364,5909774,2676,12318
"66",108200,11277,19962,5627,58518,196842,5944919,2040,9372
"67",107023,8566,15171,4302,45466,191218,5973599,1553,7126
"68",106124,6511,11529,3283,35203,185561,5997134,1181,5415
"69",105437,4952,8762,2503,27177,179921,6016592,899,4113
"70",104913,3769,6660,1907,20929,174342,6032825,684,3125
"71",104513,2869,5065,1452,16087,168849,6046510,520,2375
