"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",6342298,1669,891,4,388,26,70,3,258
"2",6341303,2087,1079,6,638,26,206,4,383
"3",6339967,2704,1329,8,883,26,428,5,465
"4",6338245,3493,1684,10,1150,27,736,6,572
"5",6336041,4493,2156,12,1478,27,1137,8,725
"6",6333214,5771,2768,16,1896,28,1652,10,928
"7",6329588,7407,3554,20,2433,30,2312,12,1191
"8",6324935,9506,4563,26,3123,33,3159,16,1529
"9",6318966,12197,5858,33,4010,36,4246,20,1964
"10",6311309,15647,7517,42,5148,40,5641,26,2520
"11",6301495,20066,9644,54,6608,46,7432,34,3235
"12",6288919,25722,12369,70,8481,53,9731,43,4151
"13",6272817,32955,15860,89,10879,63,12682,55,5323
"14",6252222,42186,20329,114,13953,76,16466,71,6825
"15",6225900,53961,26037,147,17890,92,21318,91,8748
"16",6192311,68943,33322,188,22926,114,27541,117,11204
"17",6149535,87946,42608,241,29359,141,35515,149,14339
"18",6095184,111970,54411,308,37569,177,45726,190,18334
"19",6026326,142219,69364,393,48026,222,58794,243,23412
"20",5939441,180062,88250,502,61311,280,75498,310,29846
"21",5830350,227058,111974,640,78146,355,96821,394,37976
"22",5694234,284879,141588,813,99380,450,124001,500,48181
"23",5525762,355115,178265,1030,126039,570,158563,633,60926
"24",5319349,439069,223221,1299,159284,723,202400,796,76707
"25",5069672,537346,277567,1631,200418,915,257796,996,96058
"26",4772446,649283,342175,2036,250749,1156,327502,1239,119443
"27",4425553,772290,417291,2522,311526,1457,414706,1528,147242
"28",4030440,901096,502169,3095,383667,1829,523049,1863,179566
"29",3593433,1027385,594558,3754,467456,2284,656475,2242,216087
"30",3126779,1139770,690322,4490,562110,2833,819041,2656,255849
"31",2648383,1225139,783208,5277,665333,3487,1014518,3083,297058
"32",2180158,1270901,865146,6078,772931,4250,1245881,3500,337025
"33",1744575,1268245,927235,6837,878685,5121,1514647,3869,372282
"34",1360395,1215104,961407,7490,974680,6090,1820180,4150,398998
"35",1039108,1117388,962406,7964,1052286,7135,2159058,4304,413699
"36",783463,987726,929278,8203,1103551,8224,2524900,4313,414123
"37",588649,841939,865848,8175,1122879,9317,2908538,4168,399863
"38",445144,695118,779721,7881,1108241,10369,3298870,3888,372565
"39",341875,558688,680403,7353,1061600,11337,3684089,3503,335514
"40",268517,439397,577218,6652,988306,12185,4053069,3061,292773
"41",216628,339771,477772,5847,895875,12888,4396564,2598,248363
"42",179826,259408,387207,5009,792531,13433,4707931,2153,205578
"43",153555,196226,308306,4192,685849,13820,4983396,1745,166608
"44",134630,147488,241926,3439,582005,14058,5221798,1391,132652
"45",120870,110388,187601,2772,485406,14163,5424145,1092,104093
"46",110775,82416,144102,2201,398743,14153,5592955,847,80719
"47",103311,61461,109867,1726,323250,14048,5731682,651,62004
"48",97756,45822,83292,1340,259056,13867,5844212,497,47272
"49",93602,34176,62878,1031,205566,13628,5934464,377,35837
"50",90482,25511,47323,788,161739,13345,6006156,284,27054
"51",88134,19063,35543,599,126328,13032,6062646,214,20363
"52",86363,14261,26663,453,98062,12697,6106847,161,15293
"53",85025,10681,19987,342,75720,12349,6141240,121,11473
"54",84015,8009,14980,258,58209,11995,6167881,90,8599
"55",83252,6010,11229,194,44582,11638,6188441,68,6445
"56",82675,4514,8419,145,34040,11282,6204269,51,4831
"57",82239,3393,6315,109,25924,10931,6216434,38,3623
"58",81910,2552,4739,82,19701,10585,6225776,29,2717
"59",81661,1921,3559,61,14947,10246,6232950,22,2039
"60",81473,1447,2674,46,11324,9914,6238467,16,1531
"61",81331,1089,2010,35,8570,9592,6242718,12,1151
"62",81224,821,1512,26,6480,9278,6246004,9,865
"63",81144,618,1137,20,4897,8973,6248556,7,650
"64",81083,466,856,15,3697,8677,6250551,5,489
"65",81037,351,644,11,2791,8390,6252120,4,368
"66",81002,265,485,8,2106,8112,6253366,3,277
"67",80976,200,366,6,1588,7843,6254366,2,209
"68",80956,150,276,5,1198,7583,6255177,2,157
"69",80941,113,208,4,903,7331,6255844,1,119
"70",80930,86,156,3,681,7088,6256402,1,89
"71",80922,65,118,2,513,6852,6256874,1,67
"72",80915,49,89,2,387,6624,6257280,1,51
"73",80911,37,67,1,292,6404,6257634,0,38
"74",80907,28,51,1,220,6190,6257949,0,29
"75",80904,21,38,1,166,5984,6258231,0,22
"76",80902,16,29,0,125,5785,6258488,0,16
"77",80901,12,22,0,94,5592,6258724,0,12
"78",80899,9,16,0,71,5406,6258943,0,9
"79",80898,7,12,0,54,5226,6259148,0,7
"80",80898,5,9,0,40,5052,6259340,0,5
"81",80897,4,7,0,30,4883,6259523,0,4
"82",80897,3,5,0,23,4721,6259696,0,3
"83",80897,2,4,0,17,4563,6259862,0,2
"84",80896,2,3,0,13,4411,6260020,0,2
"85",80896,1,2,0,10,4264,6260171,0,1
"86",80896,1,2,0,7,4122,6260317,0,1
