"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",6344889,236,127,4,52,26,11,3,34
"2",6344750,293,153,6,85,26,31,4,51
"3",6344565,377,188,8,117,26,64,5,61
"4",6344328,484,236,10,152,27,108,6,75
"5",6344026,619,300,13,194,28,164,8,95
"6",6343642,790,383,17,248,29,237,10,120
"7",6343151,1008,489,21,316,31,329,13,153
"8",6342525,1286,624,27,403,33,446,17,196
"9",6341727,1641,796,34,514,37,595,21,250
"10",6340709,2093,1016,44,656,41,786,27,319
"11",6339408,2672,1296,56,838,47,1029,34,408
"12",6337750,3408,1654,71,1069,55,1338,44,520
"13",6335634,4349,2110,90,1364,65,1733,56,663
"14",6332934,5550,2692,115,1740,78,2236,71,846
"15",6329490,7080,3435,147,2219,94,2879,91,1080
"16",6325098,9031,4383,187,2832,116,3698,116,1378
"17",6319498,11517,5591,239,3614,143,4743,148,1759
"18",6312357,14686,7132,304,4611,178,6077,188,2243
"19",6303259,18720,9096,388,5882,223,7778,239,2861
"20",6291668,23855,11597,495,7502,280,9948,305,3649
"21",6276911,30387,14780,631,9569,353,12715,389,4654
"22",6258142,38678,18832,803,12200,446,16244,495,5931
"23",6234290,49193,23982,1023,15549,565,20742,631,7556
"24",6204017,62504,30516,1303,19812,717,26475,803,9624
"25",6165662,79305,38803,1658,25226,910,33781,1021,12246
"26",6117170,100452,49277,2107,32101,1156,43082,1297,15575
"27",6056030,126954,62489,2676,40812,1469,54916,1646,19779
"28",5979217,159989,79097,3394,51821,1866,69961,2087,25083
"29",5883136,200901,99876,4298,65703,2369,89063,2640,31751
"30",5763641,251120,125727,5431,83137,3006,113282,3332,40092
"31",5616086,312084,157655,6846,104939,3811,143924,4193,50471
"32",5435525,385028,196726,8601,132044,4825,182596,5257,63288
"33",5217049,470736,243963,10760,165483,6097,231256,6558,78973
"34",4956399,569060,300219,13389,206354,7687,292237,8132,97938
"35",4650768,678462,365919,16548,255720,9662,368265,10007,120522
"36",4299848,795431,440773,20287,314433,12097,462475,12203,146894
"37",3907043,913950,523422,24614,382942,15076,578298,14705,176933
"38",3480290,1025542,611008,29503,460989,18676,719338,17478,210096
"39",3032420,1119775,698993,34838,547255,22971,889094,20426,245227
"40",2580362,1185701,781212,40421,639057,28012,1090581,23402,280510
"41",2143161,1214039,850417,45951,732147,33815,1325815,26206,313451
"42",1739016,1199552,899307,51043,820831,40346,1595248,28595,341146
"43",1382216,1142718,921940,55261,898454,47509,1897246,30327,360674
"44",1080995,1049897,915137,58179,958305,55135,2227697,31183,369662
"45",836994,931869,879284,59484,994677,62995,2580042,31062,366820
"46",646331,801195,818325,59007,1004033,70810,2945643,29948,352347
"47",501630,669630,738797,56802,985645,78283,3314558,27975,327820
"48",394147,546207,648485,53095,941643,85140,3676628,25346,295871
"49",315401,436607,554879,48264,876566,91151,4022476,22326,259626
"50",258110,343346,464178,42741,796392,96157,4344421,19164,222089
"51",216487,266571,380756,36963,707511,100074,4636984,16082,185738
"52",186160,204976,307132,31283,615863,102899,4897032,13225,152321
"53",163950,156504,244279,25977,526335,104683,5123619,10695,122840
"54",147576,118909,192040,21217,442521,105523,5317558,8526,97680
"55",135425,90055,149548,17080,366707,105542,5480987,6715,76781
"56",126352,68076,115578,13582,300042,104871,5616844,5239,59784
"57",119541,51414,88800,10691,242776,103640,5728484,4056,46196
"58",114403,38822,67923,8343,194547,101966,5819341,3121,35486
"59",110515,29323,51778,6466,154604,99958,5892702,2391,27141
"60",107563,22163,39377,4984,121980,97705,5951574,1824,20688
"61",105319,16765,29899,3823,95650,95279,5998610,1389,15731
