"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",6341869,1759,1114,13,476,26,87,12,314
"2",6341146,1876,1236,24,778,28,257,18,466
"3",6340223,2152,1346,32,1027,31,535,20,517
"4",6339134,2499,1503,37,1237,35,901,22,564
"5",6337877,2894,1712,42,1439,40,1341,24,629
"6",6336432,3341,1965,48,1659,46,1853,28,717
"7",6334769,3852,2263,55,1910,52,2444,32,822
"8",6332856,4436,2608,63,2199,60,3123,36,948
"9",6330653,5109,3004,73,2532,68,3905,42,1092
"10",6328117,5884,3460,84,2917,78,4805,48,1258
"11",6325197,6774,3985,97,3359,90,5843,56,1448
"12",6321835,7801,4587,112,3870,103,7037,64,1669
"13",6317966,8981,5282,129,4455,118,8414,74,1920
"14",6313514,10336,6082,148,5131,136,9999,85,2211
"15",6308391,11895,7001,170,5908,156,11823,98,2546
"16",6302500,13686,8058,196,6802,179,13925,113,2931
"17",6295724,15743,9273,226,7830,206,16343,130,3373
"18",6287933,18105,10669,260,9014,236,19128,150,3883
"19",6278978,20818,12273,299,10372,272,22334,172,4467
"20",6268690,23928,14115,344,11933,313,26022,198,5138
"21",6256875,27490,16231,396,13728,360,30266,228,5910
"22",6243311,31575,18653,455,15791,414,35147,261,6796
"23",6227751,36247,21430,523,18156,476,40763,301,7810
"24",6209913,41586,24611,601,20866,547,47220,345,8971
"25",6189477,47685,28250,690,23974,629,54641,396,10303
"26",6166086,54633,32411,793,27534,723,63166,456,11826
"27",6139340,62540,37158,910,31609,831,72958,523,13569
"28",6108790,71525,42568,1043,36265,955,84199,599,15556
"29",6073942,81710,48724,1196,41582,1097,97095,686,17822
"30",6034250,93226,55716,1369,47640,1260,111883,785,20397
"31",5989123,106208,63640,1566,54537,1446,128825,898,23325
"32",5937903,120805,72593,1791,62375,1659,148219,1026,26644
"33",5879909,137143,82687,2045,71257,1902,170403,1170,30392
"34",5814407,155354,94028,2332,81303,2179,195741,1332,34617
"35",5740636,175556,106716,2655,92632,2496,224654,1516,39365
"36",5657818,197838,120853,3016,105371,2855,257594,1719,44680
"37",5565189,222248,136528,3422,119632,3262,295064,1949,50596
"38",5462018,248782,153805,3872,135537,3724,337607,2200,57160
"39",5347647,277366,172721,4370,153192,4245,385804,2478,64393
"40",5221510,307858,193270,4919,172677,4832,440278,2784,72310
"41",5083212,339997,215399,5518,194048,5491,501680,3115,80915
"42",4932573,373393,238993,6168,217312,6227,570679,3473,90177
"43",4769665,407545,263840,6865,242435,7048,647946,3852,100056
"44",4594877,441801,289661,7607,269294,7957,734149,4253,110459
"45",4408970,475364,316068,8385,297702,8960,829896,4670,121267
"46",4213079,507334,342568,9191,327371,10059,935743,5095,132326
"47",4008747,536723,368569,10011,357907,11255,1052133,5521,143421
"48",3797905,562484,393406,10831,388797,12549,1179373,5941,154303
"49",3582814,583616,416319,11632,419438,13935,1317591,6341,164705
"50",3365986,599196,436560,12393,449098,15409,1466702,6711,174296
"51",3150089,608473,453368,13091,477009,16961,1626353,7037,182775
"52",2937814,610932,466068,13702,502330,18578,1795921,7307,189809
"53",2731723,606354,474094,14207,524241,20242,1974484,7513,195129
"54",2534128,594861,477052,14580,541959,21935,2160829,7641,198489
"55",2347004,576855,474772,14812,554799,23634,2353469,7690,199721
"56",2171873,553075,467265,14889,562252,25315,2550676,7653,198765
"57",2009783,524448,454828,14804,563997,26952,2750532,7531,195623
"58",1861313,492076,437919,14563,559930,28522,2951022,7331,190420
"59",1726615,457095,417197,14172,550192,29998,3150076,7058,183343
"60",1605456,420633,393428,13647,535136,31361,3345684,6724,174666
"61",1497299,383748,367416,13008,515321,32590,3535963,6342,164714
"62",1401393,347325,339995,12276,491451,33672,3719234,5921,153829
"63",1316834,312118,311935,11477,464336,34596,3894048,5480,142345
"64",1242639,278688,283935,10632,434817,35356,4059277,5027,130598
"65",1177807,247419,256587,9771,403754,35949,4214058,4577,118872
"66",1121347,218564,230337,8908,371959,36379,4357850,4135,107430
"67",1072320,192224,205563,8065,340131,36651,4490391,3713,96429
"68",1029841,168416,182473,7254,308904,36773,4611684,3314,86063
"69",993104,147080,161210,6484,278779,36757,4721931,2941,76395
"70",961383,128083,141840,5767,250140,36613,4821520,2599,67490
"71",934027,111272,124337,5104,223267,36354,4910985,2286,59383
"72",910459,96471,108643,4498,198335,35993,4990946,2004,52058
"73",890171,83494,94672,3948,175429,35543,5062089,1751,45486
"74",872718,72155,82303,3455,154570,35016,5125128,1526,39634
"75",857715,62276,71403,3014,135727,34425,5180785,1326,34456
"76",844820,53698,61833,2623,118818,33779,5229775,1151,29894
"77",833742,46260,53464,2278,103734,33090,5272777,996,25887
"78",824230,39820,46171,1974,90347,32367,5310436,862,22383
"79",816065,34254,39828,1709,78522,31617,5343350,745,19329
"80",809058,29449,34325,1477,68119,30848,5372070,642,16674
"81",803045,25307,29557,1274,59002,30065,5397096,553,14371
"82",797884,21740,25433,1099,51030,29275,5418883,477,12374
"83",793458,18670,21873,947,44082,28483,5437833,410,10646
"84",789662,16027,18802,815,38039,27692,5454308,353,9157
"85",786405,13756,16156,701,32793,26905,5468629,303,7871
"86",783613,11805,13875,603,28248,26125,5481076,261,6764
"87",781218,10129,11914,518,24318,25355,5491894,224,5809
"88",779166,8690,10226,445,20919,24596,5501303,192,4988
"89",777405,7453,8776,382,17986,23850,5509491,165,4281
"90",775896,6393,7531,328,15460,23119,5516619,141,3675
"91",774602,5483,6461,282,13282,22403,5522833,121,3153
"92",773492,4702,5542,242,11407,21703,5528257,104,2705
"93",772542,4031,4753,207,9793,21020,5532997,89,2320
"94",771726,3456,4076,178,8407,20354,5537146,77,1991
"95",771027,2964,3496,153,7214,19706,5540785,66,1706
"96",770428,2541,2998,131,6190,19074,5543982,56,1463
"97",769915,2178,2571,112,5311,18461,5546797,48,1255
"98",769474,1867,2204,96,4556,17864,5549283,41,1077
"99",769097,1600,1890,83,3908,17285,5551482,36,923
"100",768774,1372,1620,71,3352,16722,5553435,30,791
"101",768496,1176,1388,61,2875,16177,5555172,26,679
"102",768259,1008,1190,52,2464,15648,5556724,22,581
"103",768055,864,1020,45,2113,15134,5558113,19,499
"104",767880,741,875,38,1812,14637,5559362,16,427
"105",767731,635,750,33,1553,14156,5560488,14,366
"106",767602,544,643,28,1332,13689,5561506,12,314
"107",767492,467,551,24,1142,13238,5562431,10,269
"108",767398,400,472,21,979,12800,5563275,9,231
"109",767317,343,405,18,839,12377,5564046,8,198
"110",767248,294,347,15,720,11967,5564754,7,170
"111",767189,252,297,13,617,11571,5565406,6,145
"112",767138,216,255,11,529,11188,5566009,5,124
"113",767094,185,218,10,453,10816,5566568,4,107
"114",767057,159,187,8,388,10457,5567089,4,91
"115",767025,136,160,7,333,10110,5567574,3,78
"116",766998,116,138,6,285,9774,5568028,3,67
"117",766974,100,118,5,244,9449,5568454,2,58
"118",766954,86,101,4,209,9135,5568855,2,49
"119",766937,73,87,4,180,8832,5569233,2,42
"120",766922,63,74,3,154,8538,5569591,1,36
