"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",6344717,331,178,4,74,26,15,3,49
"2",6344523,411,215,6,122,26,42,4,73
"3",6344263,529,263,8,168,26,87,5,88
"4",6343929,680,331,10,218,27,149,6,108
"5",6343504,871,422,13,279,28,229,8,136
"6",6342961,1114,539,16,356,29,330,10,173
"7",6342269,1422,688,21,455,31,460,13,221
"8",6341384,1816,879,27,581,33,625,16,283
"9",6340255,2319,1123,34,742,36,835,21,361
"10",6338812,2962,1434,43,948,41,1104,27,462
"11",6336969,3784,1832,55,1211,47,1447,34,590
"12",6334615,4833,2340,71,1546,54,1885,44,753
"13",6331609,6173,2990,90,1974,64,2445,56,962
"14",6327770,7883,3818,115,2523,77,3159,71,1229
"15",6322870,10065,4876,147,3222,94,4071,91,1569
"16",6316616,12849,6226,188,4115,115,5236,116,2004
"17",6308636,16397,7950,239,5255,143,6724,148,2560
"18",6298458,20921,10147,305,6711,178,8624,189,3269
"19",6285483,26681,12950,389,8570,223,11049,240,4172
"20",6268953,34011,16519,497,10939,280,14145,307,5324
"21",6247919,43317,21067,634,13956,354,18099,391,6790
"22",6221176,55122,26845,808,17804,447,23141,499,8660
"23",6187227,70064,34180,1030,22703,567,29574,635,11038
"24",6144208,88922,43481,1311,28926,720,37778,808,14052
"25",6089833,112633,55241,1668,36828,914,48229,1027,17877
"26",6021312,142313,70062,2120,46842,1162,61533,1305,22713
"27",5935302,179249,88674,2690,59497,1477,78457,1654,28808
"28",5827871,224868,111934,3407,75441,1876,99948,2093,36459
"29",5694543,280653,140809,4305,95455,2381,127199,2641,46027
"30",5530380,348040,176363,5424,120441,3019,161679,3321,57901
"31",5330270,428132,219701,6808,151430,3822,205181,4158,72521
"32",5089391,521383,271807,8505,189555,4829,259876,5179,90342
"33",4803903,627083,333417,10564,235958,6085,328335,6409,111768
"34",4471974,742781,404685,13024,291690,7643,413547,7863,137100
"35",4094926,863698,484860,15908,357518,9559,518876,9546,166410
"36",3678378,982419,571879,19211,433603,11891,647963,11439,199368
"37",3233041,1088989,662006,22888,519223,14697,804500,13503,235136
"38",2774529,1171993,749684,26829,612357,18023,991930,15648,272183
"39",2321940,1220443,827873,30849,709408,21893,1212938,17742,308207
"40",1895153,1226382,888776,34691,805102,26305,1468936,19623,340322
"41",1511442,1187204,925246,38052,892793,31211,1759397,21106,365314
"42",1182481,1106781,932348,40604,965206,36513,2081412,22016,380267
"43",912873,994740,908629,42075,1015501,42064,2429463,22240,383127
"44",700623,863975,856587,42284,1038651,47674,2795552,21730,373328
"45",538982,727692,782080,41195,1032384,53131,3169880,20540,351891
"46",418945,596794,692980,38929,997616,58226,3541853,18804,321230
"47",331280,478665,597481,35723,938197,62772,3901227,16705,284589
"48",267825,377067,502757,31888,860021,66633,4239154,14437,245340
"49",222002,292869,414187,27752,769879,69726,4548930,12176,206416
"50",188835,225046,335094,23608,674431,72028,4826302,10052,170030
"51",164695,171588,266995,19683,579420,73562,5069403,8150,137548
"52",147002,130112,210077,16118,489203,74391,5278443,6503,109584
"53",133940,98307,163606,13000,406724,74597,5455171,5126,86212
"54",124228,74121,126369,10347,333612,74277,5602391,3997,67139
"55",116965,55824,96987,8144,270419,73526,5723480,3090,51852
"56",111504,42034,74068,6354,216962,72433,5821990,2376,39794
"57",107383,31662,56360,4920,172534,71077,5901410,1816,30386
"58",104262,23865,42774,3786,136162,69528,5964968,1382,23121
"59",101895,18002,32407,2900,106753,67842,6015545,1051,17546
"60",100097,13592,24525,2213,83235,66065,6055618,796,13294
"61",98730,10272,18549,1685,64594,64231,6087285,603,10060
"62",97690,7771,14026,1279,49928,62371,6112280,457,7608
