"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",6344984,183,99,4,39,26,9,3,26
"2",6344877,227,119,6,65,26,24,4,39
"3",6344733,293,146,8,89,26,50,5,47
"4",6344549,376,184,10,115,27,84,6,57
"5",6344315,480,233,13,147,28,128,8,72
"6",6344018,612,297,17,188,29,184,10,91
"7",6343638,780,379,21,239,31,256,13,116
"8",6343154,996,483,27,305,33,347,17,148
"9",6342537,1270,616,34,389,37,462,21,189
"10",6341750,1618,786,44,496,41,609,27,241
"11",6340747,2064,1002,56,632,47,797,35,308
"12",6339467,2632,1278,71,806,55,1036,44,392
"13",6337836,3356,1629,91,1028,65,1340,56,500
"14",6335755,4279,2078,115,1311,78,1728,71,637
"15",6333103,5455,2651,147,1672,95,2223,91,813
"16",6329722,6956,3379,188,2132,116,2853,116,1037
"17",6325412,8867,4309,239,2719,143,3657,147,1322
"18",6319918,11302,5493,304,3467,178,4681,188,1686
"19",6312919,14404,7002,388,4422,223,5987,239,2150
"20",6304004,18352,8925,494,5637,280,7653,304,2740
"21",6292654,23374,11373,629,7186,353,9776,388,3492
"22",6278214,29754,14489,801,9159,446,12482,494,4450
"23",6259851,37856,18451,1020,11671,565,15931,629,5670
"24",6236528,48125,23481,1299,14869,716,20326,800,7223
"25",6206943,61114,29868,1652,18934,909,25925,1018,9192
"26",6169478,77505,37954,2101,24097,1154,33055,1294,11693
"27",6122132,98122,48181,2670,30646,1466,42127,1643,14858
"28",6062451,123970,61068,3389,38940,1862,53666,2085,18863
"29",5987496,156176,77266,4296,49422,2365,68324,2641,23910
"30",5893753,196064,97525,5439,62634,3002,86927,3340,30255
"31",5777177,245031,122732,6872,79225,3808,110500,4214,38189
"32",5633216,304496,153867,8657,99968,4827,140316,5300,48062
"33",5457003,375709,191967,10871,125753,6108,177933,6642,60257
"34",5243692,459465,238058,13596,157571,7716,225247,8285,75179
"35",4989006,555720,292985,16915,196465,9725,284529,10274,93231
"36",4690028,663065,357229,20910,243462,12220,358432,12646,114743
"37",4346214,778236,430552,25635,299408,15297,450002,15421,139897
"38",3960532,895560,511713,31119,364764,19060,562598,18597,168601
"39",3540338,1006938,598048,37326,439338,23611,699746,22124,200357
"40",3097728,1102326,685244,44122,521979,29045,864901,25888,234138
"41",2648929,1171013,767419,51262,610219,35431,1061071,29709,268228
"42",2212430,1203722,837551,58389,700104,42794,1290355,33347,300311
"43",1806177,1194905,888467,65011,786357,51097,1553331,36487,327668
"44",1444667,1144384,914205,70585,862663,60227,1848613,38827,347466
"45",1136755,1057672,911347,74566,922589,69983,2172433,40085,357397
"46",884937,944780,879824,76540,960572,80077,2518615,40114,356119
"47",686235,817699,823075,76272,972991,90164,2878909,38882,343650
"48",533993,687976,747176,73784,958810,99870,3243736,36525,321339
"49",419926,564812,659549,69338,919747,108839,3603134,33294,291563
"50",335747,454229,567548,63378,859848,116768,3947828,29507,257256
"51",274141,359202,477416,56452,784617,123438,4270079,25492,221273
"52",229193,280286,393709,49096,700116,128731,4564214,21520,186052
"53",196349,216481,319179,41791,612068,132622,4826856,17806,153373
"54",172253,165930,255054,34894,525296,135166,5056752,14479,124292
"55",154472,126489,201385,28647,443444,136477,5254430,11602,99289
"56",141269,96076,157444,23179,368911,136702,5421764,9184,78373
"57",131409,72805,122120,18520,302953,136009,5561529,7197,61258
"58",124004,55104,94129,14639,245994,134562,5676913,5593,47504
"59",118417,41688,72207,11470,197777,132517,5771268,4319,36606
"60",114188,31544,55187,8922,157653,130013,5847840,3318,28075
"61",110976,23878,42068,6899,124745,127166,5909613,2540,21456
"62",108532,18087,32013,5309,98079,124077,5959247,1939,16350
"63",106670,13713,24331,4071,76701,120827,5999033,1477,12442
"64",105251,10403,18482,3113,59707,117476,6030914,1124,9454
"65",104167,7900,14033,2376,46299,114080,6056490,855,7180
"66",103340,6004,10655,1811,35785,110673,6077077,650,5451
"67",102708,4566,8092,1378,27583,107287,6093731,494,4139
"68",102226,3474,6148,1049,21215,103941,6107292,375,3143
"69",101858,2644,4673,798,16287,100651,6118435,285,2387
"70",101577,2013,3553,607,12485,97429,6127681,217,1815
"71",101362,1533,2703,462,9560,94282,6135443,165,1379
"72",101199,1168,2056,351,7313,91215,6142042,126,1050
"73",101074,890,1565,267,5589,88234,6147726,96,798
"74",100978,679,1191,204,4269,85337,6152687,73,608
"75",100906,517,907,155,3260,82526,6157074,56,463
"76",100850,395,691,118,2488,79800,6161003,42,352
"77",100807,301,527,90,1898,77160,6164561,32,268
"78",100775,230,402,69,1448,74604,6167818,25,204
"79",100750,175,306,52,1105,72128,6170829,19,156
"80",100732,134,233,40,843,69732,6173632,14,119
"81",100717,102,178,30,642,67414,6176261,11,90
"82",100706,78,136,23,490,65171,6178741,8,69
"83",100698,59,103,18,374,63003,6181090,6,53
"84",100691,45,79,14,285,60906,6183325,5,40
"85",100686,35,60,10,217,58878,6185458,4,31
"86",100683,26,46,8,166,56917,6187499,3,23
"87",100680,20,35,6,126,55021,6189456,2,18
