"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",5900094,14875,10763,859,12596,3349,402809,547,4157
"2",5894041,15799,11213,964,12388,3380,407561,544,4136
"3",5887889,16504,11785,1038,12424,3428,412278,567,4308
"4",5881562,17140,12352,1103,12667,3487,417035,596,4528
"5",5875018,17774,12892,1163,13045,3555,421899,625,4745
"6",5868233,18430,13416,1220,13499,3630,426918,652,4954
"7",5861193,19114,13938,1274,13999,3712,432114,678,5155
"8",5853894,19822,14470,1328,14526,3801,437505,705,5355
"9",5846323,20557,15014,1380,15077,3895,443099,731,5561
"10",5838477,21314,15576,1433,15647,3996,448904,759,5768
"11",5830346,22096,16153,1487,16236,4101,454926,787,5985
"12",5821920,22901,16750,1543,16845,4213,461175,817,6207
"13",5813194,23730,17364,1600,17473,4329,467655,846,6436
"14",5804158,24583,17997,1660,18121,4452,474375,878,6672
"15",5794807,25458,18650,1721,18787,4580,481343,910,6915
"16",5785129,26357,19320,1784,19475,4713,488567,943,7166
"17",5775117,27281,20008,1848,20184,4854,496054,977,7424
"18",5764763,28227,20717,1914,20912,5000,503813,1012,7688
"19",5754056,29201,21442,1982,21661,5153,511851,1047,7960
"20",5742990,30197,22189,2052,22430,5311,520175,1084,8239
"21",5731557,31216,22956,2124,23221,5476,528795,1121,8526
"22",5719751,32259,23739,2198,24035,5648,537717,1160,8821
"23",5707559,33325,24542,2273,24871,5826,546950,1200,9123
"24",5694975,34418,25362,2351,25726,6011,556503,1241,9430
"25",5681994,35532,26202,2431,26600,6202,566385,1282,9745
"26",5668608,36666,27063,2511,27495,6400,576602,1324,10067
"27",5654809,37822,27940,2594,28413,6605,587163,1368,10399
"28",5640592,38996,28835,2680,29351,6817,598075,1413,10735
"29",5625946,40196,29744,2767,30310,7036,609347,1457,11079
"30",5610870,41412,30672,2855,31285,7263,620989,1504,11429
"31",5595356,42646,31616,2945,32282,7497,633004,1550,11786
"32",5579403,43893,32576,3036,33297,7738,645402,1598,12147
"33",5563005,45157,33547,3130,34333,7986,658188,1647,12517
"34",5546155,46436,34533,3225,35384,8242,671373,1695,12890
"35",5528851,47726,35533,3320,36451,8504,684960,1745,13268
"36",5511089,49031,36542,3418,37535,8775,698957,1795,13653
"37",5492871,50341,37564,3516,38630,9052,713372,1846,14039
"38",5474195,51657,38593,3616,39742,9336,728207,1899,14433
"39",5455059,52980,39627,3717,40865,9628,743470,1951,14827
"40",5435464,54308,40664,3819,42001,9927,759164,2003,15227
"41",5415411,55636,41710,3921,43142,10232,775295,2055,15625
"42",5394904,56958,42759,4024,44293,10545,791864,2108,16027
"43",5373942,58278,43809,4127,45449,10864,808877,2162,16430
"44",5352536,59590,44856,4231,46609,11190,826335,2215,16833
"45",5330683,60894,45902,4334,47770,11521,844240,2268,17234
"46",5308398,62181,46942,4438,48937,11860,862590,2320,17638
"47",5285681,63457,47976,4540,50099,12204,881390,2372,18036
