day,.id,S,E,Ia,Ip,Is,Im,I,I_new_sympt,D_new_reported,D_new_unreported,dIpIs_save,dIpIm_save,dEIa_save,H,Hr,Hd,R,D,D_new,H_new,thresh_crossed,import_total,deaths,cases,total_H
1,1,6231149,7550,1227,3208,853,12119,17407,0,0,0,0,0,0,2290,1675,615,85942,973,0,0,0,0,0,0,143843
1,2,6231149,7550,1227,3208,853,12119,17407,0,0,0,0,0,0,2290,1675,615,85942,973,0,0,0,0,0,0,141591
1,3,6231149,7550,1227,3208,853,12119,17407,0,0,0,0,0,0,2290,1675,615,85942,973,0,0,0,0,0,0,144562
1,4,6231149,7550,1227,3208,853,12119,17407,0,0,0,0,0,0,2290,1675,615,85942,973,0,0,0,0,0,0,141939
1,5,6231149,7550,1227,3208,853,12119,17407,0,0,0,0,0,0,2290,1675,615,85942,973,0,0,0,0,0,0,142651
1,6,6231149,7550,1227,3208,853,12119,17407,0,0,0,0,0,0,2290,1675,615,85942,973,0,0,0,0,0,0,142516
1,7,6231149,7550,1227,3208,853,12119,17407,0,0,0,0,0,0,2290,1675,615,85942,973,0,0,0,0,0,0,144555
1,8,6231149,7550,1227,3208,853,12119,17407,0,0,0,0,0,0,2290,1675,615,85942,973,0,0,0,0,0,0,139456
1,9,6231149,7550,1227,3208,853,12119,17407,0,0,0,0,0,0,2290,1675,615,85942,973,0,0,0,0,0,0,137716
1,10,6231149,7550,1227,3208,853,12119,17407,0,0,0,0,0,0,2290,1675,615,85942,973,0,0,0,0,0,0,140114
1,11,6231149,7550,1227,3208,853,12119,17407,0,0,0,0,0,0,2290,1675,615,85942,973,0,0,0,0,0,0,140130
1,12,6231149,7550,1227,3208,853,12119,17407,0,0,0,0,0,0,2290,1675,615,85942,973,0,0,0,0,0,0,142605
1,13,6231149,7550,1227,3208,853,12119,17407,0,0,0,0,0,0,2290,1675,615,85942,973,0,0,0,0,0,0,142091
1,14,6231149,7550,1227,3208,853,12119,17407,0,0,0,0,0,0,2290,1675,615,85942,973,0,0,0,0,0,0,138748
1,15,6231149,7550,1227,3208,853,12119,17407,0,0,0,0,0,0,2290,1675,615,85942,973,0,0,0,0,0,0,142091
1,16,6231149,7550,1227,3208,853,12119,17407,0,0,0,0,0,0,2290,1675,615,85942,973,0,0,0,0,0,0,139734
1,17,6231149,7550,1227,3208,853,12119,17407,0,0,0,0,0,0,2290,1675,615,85942,973,0,0,0,0,0,0,143843
1,18,6231149,7550,1227,3208,853,12119,17407,0,0,0,0,0,0,2290,1675,615,85942,973,0,0,0,0,0,0,142730
1,19,6231149,7550,1227,3208,853,12119,17407,0,0,0,0,0,0,2290,1675,615,85942,973,0,0,0,0,0,0,141336
1,20,6231149,7550,1227,3208,853,12119,17407,0,0,0,0,0,0,2290,1675,615,85942,973,0,0,0,0,0,0,143501
1,21,6231149,7550,1227,3208,853,12119,17407,0,0,0,0,0,0,2290,1675,615,85942,973,0,0,0,0,0,0,143286
1,22,6231149,7550,1227,3208,853,12119,17407,0,0,0,0,0,0,2290,1675,615,85942,973,0,0,0,0,0,0,141879
1,23,6231149,7550,1227,3208,853,12119,17407,0,0,0,0,0,0,2290,1675,615,85942,973,0,0,0,0,0,0,141197
1,24,6231149,7550,1227,3208,853,12119,17407,0,0,0,0,0,0,2290,1675,615,85942,973,0,0,0,0,0,0,141029
1,25,6231149,7550,1227,3208,853,12119,17407,0,0,0,0,0,0,2290,1675,615,85942,973,0,0,0,0,0,0,145477
1,26,6231149,7550,1227,3208,853,12119,17407,0,0,0,0,0,0,2290,1675,615,85942,973,0,0,0,0,0,0,139306
1,27,6231149,7550,1227,3208,853,12119,17407,0,0,0,0,0,0,2290,1675,615,85942,973,0,0,0,0,0,0,139520
1,28,6231149,7550,1227,3208,853,12119,17407,0,0,0,0,0,0,2290,1675,615,85942,973,0,0,0,0,0,0,145558
1,29,6231149,7550,1227,3208,853,12119,17407,0,0,0,0,0,0,2290,1675,615,85942,973,0,0,0,0,0,0,142492
1,30,6231149,7550,1227,3208,853,12119,17407,0,0,0,0,0,0,2290,1675,615,85942,973,0,0,0,0,0,0,135741
1,31,6231149,7550,1227,3208,853,12119,17407,0,0,0,0,0,0,2290,1675,615,85942,973,0,0,0,0,0,0,143143
1,32,6231149,7550,1227,3208,853,12119,17407,0,0,0,0,0,0,2290,1675,615,85942,973,0,0,0,0,0,0,141806
1,33,6231149,7550,1227,3208,853,12119,17407,0,0,0,0,0,0,2290,1675,615,85942,973,0,0,0,0,0,0,142465
1,34,6231149,7550,1227,3208,853,12119,17407,0,0,0,0,0,0,2290,1675,615,85942,973,0,0,0,0,0,0,142199
