sim_start,int_start1,int_length2,soc_dist_level_wfh,Ca,int_start2,int_length1,beta0est,alphaest,muest,deltaest,paramset,iso_start,log_lik,R0,Reff,E_init,soc_dist_level_sip
2020-01-22,2020-03-11,76,0.875,0.45,2020-04-01,21,0,0,0,0,1,2020-06-16,0,0,0,0,0
2020-01-22,2020-03-10,76,0.775,0.65,2020-04-01,22,0,0,0,0,2,2020-06-16,0,0,0,0,0
2020-01-22,2020-03-11,76,0.725,0.75,2020-04-01,21,0,0,0,0,3,2020-06-16,0,0,0,0,0
2020-01-22,2020-03-12,76,0.825,0.55,2020-04-01,20,0,0,0,0,4,2020-06-16,0,0,0,0,0
2020-01-22,2020-03-11,76,0.8125,0.425,2020-04-01,21,1.13255594177032,0.958091773429572,0.141673478145646,0.898216882179196,5,2020-06-16,-28.5990577191106,3.56039415608756,0.651386940229447,2.71885970292302,0.182805585090773
