"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"56",212941,269703,387569,116099,601248,323398,4846245,50426,155451
"57",182589,207054,312061,98190,520960,331966,5104384,41472,127038
"58",160472,157773,247783,81507,443455,337266,5328948,33540,102136
"59",144262,119579,194457,66557,371527,339606,5521216,26740,80990
"60",132310,90298,151143,53575,306900,339379,5683600,21060,63487
"61",123443,68027,116567,42595,250369,336997,5819206,16422,49292
"62",116829,51181,89344,33508,202015,332863,5931462,12700,37982
"63",111871,38490,68149,26129,161439,327352,6023773,9759,29086
"64",108141,28948,51789,20227,127938,320795,6099364,7462,22169
"65",105327,21780,39252,15562,100657,313473,6161151,5681,16838
"66",103200,16397,29697,11917,78700,305618,6211673,4314,12751
"67",101590,12353,22439,9092,61204,297418,6253107,3270,9642
"68",100369,9315,16943,6915,47380,289019,6287261,2474,7281
"69",99444,7029,12789,5249,36535,280536,6315622,1871,5495
"70",98741,5308,9652,3978,28084,272060,6339380,1414,4147
"71",98208,4011,7285,3012,21528,263655,6359503,1069,3128
"72",97804,3032,5500,2279,16465,255368,6376754,807,2361
"73",97497,2294,4154,1723,12570,247237,6391728,610,1781
"74",97264,1735,3140,1304,9579,239283,6404898,461,1344
"75",97087,1314,2373,986,7292,231524,6416627,349,1016
"76",96953,995,1794,746,5545,223970,6427199,264,768
"77",96851,754,1357,565,4213,216629,6436834,200,580
"78",96774,571,1027,427,3199,209503,6445702,151,439
"79",96715,433,777,323,2428,202591,6453936,115,332
"80",96671,328,589,245,1842,195893,6461636,87,251
"81",96637,249,446,186,1396,189403,6468886,66,190
"82",96611,189,338,141,1059,183121,6475744,50,144
"83",96592,143,256,107,803,177041,6482262,38,109
"84",96577,108,194,81,609,171157,6488477,29,83
"85",96566,82,147,61,461,165464,6494421,22,63
"86",96557,62,111,47,350,159960,6500116,17,47
"87",96551,47,85,35,265,154636,6505584,13,36
"88",96546,36,64,27,201,149488,6510841,10,27
"89",96542,27,49,20,152,144510,6515903,7,21
"90",96539,21,37,15,115,139696,6520780,5,16
"91",96537,16,28,12,87,135042,6525481,4,12
"92",96536,12,21,9,66,130542,6530017,3,9
"93",96534,9,16,7,50,126192,6534395,2,7
"94",96533,7,12,5,38,121986,6538622,2,5
"95",96533,5,9,4,29,117921,6542703,1,4
"96",96532,4,7,3,22,113990,6546645,1,3
"97",96532,3,5,2,17,110191,6550453,1,2
"98",96531,2,4,2,13,106518,6554133,1,2
"99",96531,2,3,1,10,102967,6557689,0,1
"100",96531,1,2,1,7,99536,6561124,0,1
"101",96531,1,2,1,6,96219,6564444,0,1
"102",96531,1,1,1,4,93011,6567654,0,1
"103",96531,1,1,0,3,89911,6570756,0,0
"104",96531,0,1,0,2,86914,6573754,0,0
"105",96531,0,1,0,2,84018,6576652,0,0
"106",96530,0,0,0,1,81217,6579453,0,0
"107",96530,0,0,0,1,78510,6582161,0,0
"108",96530,0,0,0,1,75892,6584780,0,0
"109",96530,0,0,0,1,73362,6587310,0,0
"110",96530,0,0,0,0,70917,6589754,0,0
"111",96530,0,0,0,0,68554,6592118,0,0
"112",96530,0,0,0,0,66269,6594403,0,0
"113",96530,0,0,0,0,64060,6596612,0,0
"114",96530,0,0,0,0,61924,6598748,0,0
"115",96530,0,0,0,0,59861,6600812,0,0
"116",96530,0,0,0,0,57866,6602807,0,0
"117",96530,0,0,0,0,55937,6604735,0,0
"118",96530,0,0,0,0,54073,6606600,0,0
"119",96530,0,0,0,0,52271,6608402,0,0
"120",96530,0,0,0,0,50529,6610144,0,0
