"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",6201892,10650,8367,648,10552,5581,519513,334,3414
"2",6197998,10873,8401,641,10228,5503,523561,324,3314
"3",6194164,10958,8497,638,10029,5426,527492,325,3328
"4",6190352,10992,8580,640,9937,5352,531351,329,3366
"5",6186544,11010,8640,645,9908,5280,535177,332,3398
"6",6182732,11025,8680,650,9914,5212,538991,334,3423
"7",6178910,11045,8708,653,9932,5146,542809,336,3438
"8",6175080,11067,8731,656,9957,5084,546630,337,3449
"9",6171242,11089,8751,659,9981,5024,550459,338,3458
"10",6167396,11111,8770,660,10005,4966,554295,339,3466
"11",6163545,11131,8789,662,10030,4910,558138,339,3474
"12",6159686,11150,8806,663,10052,4857,561989,340,3481
"13",6155822,11169,8822,665,10075,4805,565845,341,3488
"14",6151952,11188,8838,666,10097,4756,569708,341,3495
"15",6148077,11205,8853,667,10117,4708,573577,342,3502
"16",6144196,11222,8867,668,10135,4663,577453,342,3507
"17",6140312,11237,8881,669,10152,4619,581334,343,3512
"18",6136422,11253,8894,670,10170,4576,585219,343,3519
"19",6132530,11264,8907,672,10186,4536,589109,344,3523
"20",6128633,11278,8918,672,10202,4496,593005,345,3528
"21",6124734,11288,8930,673,10216,4459,596904,345,3533
"22",6120830,11299,8941,674,10230,4422,600808,345,3537
"23",6116924,11308,8950,675,10244,4387,604715,346,3541
"24",6113016,11317,8959,676,10257,4353,608626,346,3545
"25",6109105,11325,8967,677,10268,4321,612542,346,3548
"26",6105193,11332,8974,677,10278,4289,616460,346,3552
"27",6101280,11338,8978,678,10290,4259,620381,347,3556
"28",6097366,11342,8984,678,10298,4230,624305,347,3557
"29",6093452,11346,8990,678,10305,4202,628231,347,3558
"30",6089537,11348,8994,679,10313,4175,632159,347,3561
"31",6085623,11348,8997,679,10319,4149,636088,347,3563
"32",6081708,11350,8999,679,10324,4124,640019,348,3564
"33",6077795,11350,9000,679,10330,4099,643951,347,3565
"34",6073883,11348,9001,680,10333,4076,647884,348,3565
"35",6069973,11345,9001,680,10335,4053,651818,348,3565
"36",6066063,11342,9000,680,10336,4031,655751,348,3566
"37",6062156,11337,8999,680,10338,4010,659684,348,3565
"38",6058252,11333,8994,679,10339,3990,663616,348,3565
"39",6054350,11327,8992,679,10337,3970,667548,347,3563
"40",6050452,11318,8989,679,10334,3951,671480,347,3562
"41",6046558,11309,8985,679,10332,3933,675409,347,3561
"42",6042668,11298,8980,678,10329,3915,679336,347,3559
"43",6038781,11289,8972,678,10325,3897,683262,346,3558
"44",6034899,11278,8965,677,10318,3880,687187,346,3554
"45",6031021,11266,8957,677,10312,3864,691107,346,3551
"46",6027150,11252,8947,676,10304,3848,695025,346,3549
"47",6023284,11238,8937,676,10296,3833,698940,345,3545
"48",6019424,11222,8927,675,10287,3817,702852,345,3541
"49",6015570,11207,8916,674,10276,3802,706759,344,3536
"50",6011722,11190,8903,673,10265,3788,710662,344,3533
"51",6007883,11171,8891,673,10253,3774,714560,344,3527
"52",6004049,11152,8878,672,10241,3760,718452,343,3523
"53",6000223,11133,8862,671,10227,3747,722341,343,3518
"54",5996405,11112,8848,670,10211,3734,726224,342,3511
"55",5992597,11088,8834,669,10195,3721,730101,341,3505
"56",5988797,11066,8816,668,10180,3708,733970,341,3500
"57",5985005,11042,8799,666,10163,3696,737834,340,3493
"58",5981223,11016,8781,665,10145,3684,741691,340,3487
"59",5977450,10989,8761,664,10127,3672,745541,339,3480
"60",5973687,10963,8741,662,10106,3660,749385,338,3472
"61",5969936,10934,8721,660,10085,3648,753220,337,3464
"62",5966194,10905,8700,659,10062,3637,757047,336,3455
"63",5962463,10876,8678,657,10039,3625,760866,336,3447
"64",5958743,10845,8655,656,10016,3614,764675,335,3439
"65",5955034,10813,8632,654,9992,3603,768475,334,3430
"66",5951337,10783,8608,652,9967,3591,772267,333,3420
"67",5947653,10748,8584,651,9940,3581,776048,332,3410
"68",5943980,10714,8558,649,9913,3570,779821,331,3401
"69",5940320,10679,8532,647,9887,3559,783581,330,3391
"70",5936673,10644,8505,645,9858,3548,787331,329,3381
"71",5933038,10608,8478,643,9828,3537,791072,328,3370
"72",5929417,10571,8450,641,9798,3526,794801,327,3359
"73",5925809,10534,8421,639,9768,3516,798518,326,3349
"74",5922217,10494,8392,636,9736,3505,802224,324,3337
"75",5918637,10455,8361,634,9704,3494,805918,323,3325
"76",5915073,10414,8331,632,9671,3484,809599,322,3313
"77",5911524,10372,8300,630,9637,3473,813269,321,3302
"78",5907989,10330,8267,628,9604,3462,816924,320,3290
"79",5904468,10289,8235,625,9567,3451,820568,319,3275
"80",5900964,10244,8203,623,9532,3440,824198,317,3263
"81",5897475,10201,8168,620,9495,3429,827814,316,3250
"82",5894002,10156,8135,618,9458,3418,831416,315,3236
"83",5890546,10110,8101,615,9420,3407,835004,313,3223
"84",5887106,10063,8066,612,9381,3396,838579,312,3210
"85",5883682,10016,8028,610,9343,3385,842139,311,3197
"86",5880275,9970,7992,607,9302,3374,845684,309,3181
"87",5876884,9923,7955,604,9262,3363,849213,307,3167
"88",5873512,9875,7918,602,9220,3352,852727,306,3152
"89",5870156,9825,7880,599,9179,3340,856225,305,3137
"90",5866818,9774,7843,596,9136,3328,859708,304,3122
"91",5863498,9725,7802,593,9094,3317,863175,302,3108
"92",5860196,9674,7764,590,9049,3305,866626,300,3091
"93",5856912,9621,7725,587,9005,3293,870061,299,3077
"94",5853646,9570,7684,584,8961,3281,873478,297,3061
"95",5850399,9517,7643,581,8916,3269,876880,296,3045
"96",5847169,9464,7602,578,8869,3257,880264,294,3028
"97",5843959,9411,7560,575,8823,3245,883630,293,3012
"98",5840768,9356,7519,572,8776,3232,886979,291,2996
"99",5837596,9303,7476,569,8730,3220,890310,289,2979
"100",5834443,9247,7434,566,8682,3208,893624,288,2962
"101",5831310,9191,7392,563,8634,3195,896920,286,2946
"102",5828197,9135,7348,560,8586,3182,900197,285,2929
"103",5825102,9079,7303,556,8537,3169,903456,283,2911
"104",5822027,9023,7258,553,8488,3156,906698,281,2894
"105",5818973,8966,7214,550,8438,3143,909920,279,2876
"106",5815938,8909,7170,546,8386,3130,913124,278,2859
"107",5812923,8852,7124,542,8336,3117,916309,276,2842
"108",5809929,8793,7080,539,8285,3103,919474,274,2823
"109",5806955,8735,7033,536,8234,3090,922621,272,2806
