,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
26,42071,smoothed_wcli,2020-04-08,2020-09-03,148,0.7569028,0.2720978,784.5215,county,fb-survey
27,42077,smoothed_wcli,2020-04-08,2020-09-03,148,0.9509322,0.322674,497.8888,county,fb-survey
28,42091,smoothed_wcli,2020-04-08,2020-09-03,148,0.4955812,0.1937176,1231.4148,county,fb-survey
29,42095,smoothed_wcli,2020-04-08,2020-09-03,148,0.8018204,0.3516195,510.3678,county,fb-survey
30,42101,smoothed_wcli,2020-04-08,2020-09-03,148,0.7852431,0.187639,1810.959,county,fb-survey
31,42133,smoothed_wcli,2020-04-08,2020-09-03,148,0.6792229,0.3154495,670.8273,county,fb-survey
32,42011,smoothed_wcli,2020-04-09,2020-09-03,147,0.712707,0.3290252,781.9537,county,fb-survey
33,42017,smoothed_wcli,2020-04-09,2020-09-03,147,0.3294341,0.1363317,1361.6295,county,fb-survey
34,42029,smoothed_wcli,2020-04-09,2020-09-03,147,0.2027084,0.1317329,967.274,county,fb-survey
35,42041,smoothed_wcli,2020-04-09,2020-09-03,147,1.2283821,0.4962761,566.7461,county,fb-survey
36,42043,smoothed_wcli,2020-04-09,2020-09-03,147,0.6777612,0.4407602,571.7357,county,fb-survey
37,42045,smoothed_wcli,2020-04-09,2020-09-03,147,0.7222926,0.2522429,1077.9169,county,fb-survey
38,42071,smoothed_wcli,2020-04-09,2020-09-03,147,0.7158311,0.2326338,1040.0589,county,fb-survey
39,42077,smoothed_wcli,2020-04-09,2020-09-03,147,0.7335333,0.2613481,689.0937,county,fb-survey
40,42091,smoothed_wcli,2020-04-09,2020-09-03,147,0.4734117,0.15276,1651.1665,county,fb-survey
41,42095,smoothed_wcli,2020-04-09,2020-09-03,147,0.5826677,0.274213,673.0881,county,fb-survey
42,42101,smoothed_wcli,2020-04-09,2020-09-03,147,0.823486,0.1587206,2446.9016,county,fb-survey
43,42133,smoothed_wcli,2020-04-09,2020-09-03,147,1.0182512,0.3462314,916.5557,county,fb-survey
44,42011,smoothed_wcli,2020-04-10,2020-09-03,146,0.9140279,0.3833704,900.1445,county,fb-survey
45,42017,smoothed_wcli,2020-04-10,2020-09-03,146,0.3436236,0.1258408,1525.3962,county,fb-survey
46,42029,smoothed_wcli,2020-04-10,2020-09-03,146,0.3279791,0.2018621,1095.9407,county,fb-survey
47,42041,smoothed_wcli,2020-04-10,2020-09-03,146,1.0938793,0.4613477,628.5648,county,fb-survey
48,42043,smoothed_wcli,2020-04-10,2020-09-03,146,0.7720391,0.4315879,680.8614,county,fb-survey
49,42045,smoothed_wcli,2020-04-10,2020-09-03,146,0.6339909,0.2286392,1195.8035,county,fb-survey
50,42071,smoothed_wcli,2020-04-10,2020-09-03,146,0.582163,0.1992202,1174.2962,county,fb-survey
51,42077,smoothed_wcli,2020-04-10,2020-09-03,146,0.6261088,0.2153751,786.0163,county,fb-survey
52,42091,smoothed_wcli,2020-04-10,2020-09-03,146,0.5024614,0.1675279,1842.7541,county,fb-survey
53,42095,smoothed_wcli,2020-04-10,2020-09-03,146,0.5698754,0.2369826,766.0677,county,fb-survey
54,42101,smoothed_wcli,2020-04-10,2020-09-03,146,0.8562293,0.155182,2796.8688,county,fb-survey
55,42133,smoothed_wcli,2020-04-10,2020-09-03,146,0.8702928,0.307833,1036.8289,county,fb-survey
56,42011,smoothed_wcli,2020-04-11,2020-09-03,145,0.7767547,0.2889925,923.2929,county,fb-survey
57,42017,smoothed_wcli,2020-04-11,2020-09-03,145,0.3099276,0.1075405,1565.8697,county,fb-survey
58,42029,smoothed_wcli,2020-04-11,2020-09-03,145,0.2642676,0.1564958,1124.7703,county,fb-survey
59,42041,smoothed_wcli,2020-04-11,2020-09-03,145,1.0039923,0.390664,643.8175,county,fb-survey
60,42043,smoothed_wcli,2020-04-11,2020-09-03,145,0.7018065,0.3935393,696.0444,county,fb-survey
61,42045,smoothed_wcli,2020-04-11,2020-09-03,145,0.5545837,0.2042587,1220.7497,county,fb-survey
62,42071,smoothed_wcli,2020-04-11,2020-09-03,145,0.5027891,0.1913849,1195.1735,county,fb-survey
63,42077,smoothed_wcli,2020-04-11,2020-09-03,145,0.6973603,0.2028763,809.911,county,fb-survey
64,42091,smoothed_wcli,2020-04-11,2020-09-03,145,0.411136,0.1446248,1890.7323,county,fb-survey
65,42095,smoothed_wcli,2020-04-11,2020-09-03,145,1.3128532,0.5743887,786.0539,county,fb-survey
66,42101,smoothed_wcli,2020-04-11,2020-09-03,145,0.8605305,0.2147649,2881.8524,county,fb-survey
67,42133,smoothed_wcli,2020-04-11,2020-09-03,145,0.7296842,0.2618322,1067.7866,county,fb-survey
68,42011,smoothed_wcli,2020-04-12,2020-09-03,144,0.7488852,0.2163835,929.3747,county,fb-survey
69,42017,smoothed_wcli,2020-04-12,2020-09-03,144,0.3298378,0.1002219,1574.8806,county,fb-survey
70,42029,smoothed_wcli,2020-04-12,2020-09-03,144,0.2550054,0.1325646,1131.5164,county,fb-survey
71,42041,smoothed_wcli,2020-04-12,2020-09-03,144,0.9512048,0.3543125,651.2964,county,fb-survey
72,42043,smoothed_wcli,2020-04-12,2020-09-03,144,0.6008054,0.2615627,701.8277,county,fb-survey
73,42045,smoothed_wcli,2020-04-12,2020-09-03,144,0.5069778,0.1642663,1229.6397,county,fb-survey
74,42071,smoothed_wcli,2020-04-12,2020-09-03,144,0.5927001,0.1824487,1201.1735,county,fb-survey
75,42077,smoothed_wcli,2020-04-12,2020-09-03,144,0.7013499,0.2033832,816.4231,county,fb-survey
76,42091,smoothed_wcli,2020-04-12,2020-09-03,144,0.3375403,0.1078496,1908.0831,county,fb-survey
77,42095,smoothed_wcli,2020-04-12,2020-09-03,144,2.0407763,1.053161,792.4622,county,fb-survey
78,42101,smoothed_wcli,2020-04-12,2020-09-03,144,0.8147219,0.1620841,2910.8524,county,fb-survey
79,42133,smoothed_wcli,2020-04-12,2020-09-03,144,0.6864948,0.2096358,1080.1054,county,fb-survey
80,42011,smoothed_wcli,2020-04-13,2020-09-03,143,0.6264745,0.1852635,962.954,county,fb-survey
81,42017,smoothed_wcli,2020-04-13,2020-09-03,143,0.332896,0.1018278,1576.5343,county,fb-survey
82,42029,smoothed_wcli,2020-04-13,2020-09-03,143,0.3871537,0.1636656,1158.7364,county,fb-survey
83,42041,smoothed_wcli,2020-04-13,2020-09-03,143,0.9475334,0.3573669,673.1407,county,fb-survey
84,42043,smoothed_wcli,2020-04-13,2020-09-03,143,0.8019942,0.2972479,724.7495,county,fb-survey
85,42045,smoothed_wcli,2020-04-13,2020-09-03,143,0.3288193,0.1310162,1253.947,county,fb-survey
86,42071,smoothed_wcli,2020-04-13,2020-09-03,143,0.5569134,0.168838,1203.798,county,fb-survey
87,42077,smoothed_wcli,2020-04-13,2020-09-03,143,0.716582,0.2022546,832.0737,county,fb-survey
88,42091,smoothed_wcli,2020-04-13,2020-09-03,143,0.332338,0.1029544,1961.4554,county,fb-survey
89,42095,smoothed_wcli,2020-04-13,2020-09-03,143,2.0458479,1.0512762,811.7532,county,fb-survey
90,42101,smoothed_wcli,2020-04-13,2020-09-03,143,0.9116009,0.1762968,2898.836,county,fb-survey
91,42133,smoothed_wcli,2020-04-13,2020-09-03,143,0.6628405,0.2064098,1103.0024,county,fb-survey
92,42011,smoothed_wcli,2020-04-14,2020-09-03,142,0.6497898,0.1871574,1062.5739,county,fb-survey
93,42017,smoothed_wcli,2020-04-14,2020-09-03,142,0.2991263,0.1054509,1234.2371,county,fb-survey
94,42029,smoothed_wcli,2020-04-14,2020-09-03,142,0.3532604,0.164796,1006.9149,county,fb-survey
95,42041,smoothed_wcli,2020-04-14,2020-09-03,142,1.2517097,0.4095965,629.2544,county,fb-survey
96,42043,smoothed_wcli,2020-04-14,2020-09-03,142,0.6710897,0.2914576,671.1664,county,fb-survey
97,42045,smoothed_wcli,2020-04-14,2020-09-03,142,0.2991126,0.1449392,1013.6613,county,fb-survey
98,42071,smoothed_wcli,2020-04-14,2020-09-03,142,0.5474607,0.1706795,1134.993,county,fb-survey
99,42077,smoothed_wcli,2020-04-14,2020-09-03,142,0.7501872,0.2145148,818.2429,county,fb-survey
100,42091,smoothed_wcli,2020-04-14,2020-09-03,142,0.42914,0.1242524,1631.9189,county,fb-survey
101,42095,smoothed_wcli,2020-04-14,2020-09-03,142,2.1729596,1.0605793,736.0235,county,fb-survey
102,42101,smoothed_wcli,2020-04-14,2020-09-03,142,1.0003969,0.1985647,2319.8442,county,fb-survey
103,42133,smoothed_wcli,2020-04-14,2020-09-03,142,0.6495209,0.1998549,1135.1712,county,fb-survey
104,42011,smoothed_wcli,2020-04-15,2020-09-03,141,0.6056783,0.2056546,995.1018,county,fb-survey
105,42017,smoothed_wcli,2020-04-15,2020-09-03,141,0.2993797,0.1461927,925.3801,county,fb-survey
106,42029,smoothed_wcli,2020-04-15,2020-09-03,141,0.4322206,0.2010686,798.3103,county,fb-survey
107,42041,smoothed_wcli,2020-04-15,2020-09-03,141,1.4539809,0.4508867,549.1205,county,fb-survey
108,42043,smoothed_wcli,2020-04-15,2020-09-03,141,0.5604032,0.2677114,607.7021,county,fb-survey
109,42045,smoothed_wcli,2020-04-15,2020-09-03,141,0.2134119,0.1397465,734.0483,county,fb-survey
110,42071,smoothed_wcli,2020-04-15,2020-09-03,141,0.4186167,0.1563905,985.9086,county,fb-survey
111,42077,smoothed_wcli,2020-04-15,2020-09-03,141,0.5506244,0.202574,725.6895,county,fb-survey
112,42091,smoothed_wcli,2020-04-15,2020-09-03,141,0.4152429,0.1336138,1285.8374,county,fb-survey
113,42095,smoothed_wcli,2020-04-15,2020-09-03,141,2.1000104,1.0680758,610.1602,county,fb-survey
114,42101,smoothed_wcli,2020-04-15,2020-09-03,141,0.9468019,0.2185765,1735.836,county,fb-survey
115,42133,smoothed_wcli,2020-04-15,2020-09-03,141,0.5983717,0.1872946,1087.9672,county,fb-survey
116,42011,smoothed_wcli,2020-04-16,2020-09-03,140,0.744477,0.2267331,930.9578,county,fb-survey
117,42017,smoothed_wcli,2020-04-16,2020-09-03,140,0.4615615,0.1994996,701.5325,county,fb-survey
118,42029,smoothed_wcli,2020-04-16,2020-09-03,140,0.6487924,0.2717598,639.8103,county,fb-survey
119,42041,smoothed_wcli,2020-04-16,2020-09-03,140,0.9028499,0.3548659,491.7633,county,fb-survey
120,42043,smoothed_wcli,2020-04-16,2020-09-03,140,0.5815,0.2865057,545.6839,county,fb-survey
121,42045,smoothed_wcli,2020-04-16,2020-09-03,140,0.0900134,0.1235012,521.6978,county,fb-survey
122,42071,smoothed_wcli,2020-04-16,2020-09-03,140,0.470039,0.1953508,905.8785,county,fb-survey
123,42077,smoothed_wcli,2020-04-16,2020-09-03,140,0.5873787,0.2159079,633.3907,county,fb-survey
124,42091,smoothed_wcli,2020-04-16,2020-09-03,140,0.5403009,0.18142,992.9785,county,fb-survey
125,42095,smoothed_wcli,2020-04-16,2020-09-03,140,2.3226401,1.0858282,546.0535,county,fb-survey
126,42101,smoothed_wcli,2020-04-16,2020-09-03,140,0.8870035,0.2509849,1228.8934,county,fb-survey
127,42133,smoothed_wcli,2020-04-16,2020-09-03,140,0.3967007,0.1686075,975.4633,county,fb-survey
128,42011,smoothed_wcli,2020-04-17,2020-09-03,139,0.6567718,0.2009411,887.2835,county,fb-survey
129,42017,smoothed_wcli,2020-04-17,2020-09-03,139,0.4349741,0.218955,589.6108,county,fb-survey
130,42029,smoothed_wcli,2020-04-17,2020-09-03,139,0.5848799,0.2676595,558.271,county,fb-survey
131,42041,smoothed_wcli,2020-04-17,2020-09-03,139,0.880024,0.3478153,484.974,county,fb-survey
132,42043,smoothed_wcli,2020-04-17,2020-09-03,139,0.3400687,0.2338453,493.6984,county,fb-survey
133,42045,smoothed_wcli,2020-04-17,2020-09-03,139,0.1025809,0.1419101,440.8678,county,fb-survey
134,42071,smoothed_wcli,2020-04-17,2020-09-03,139,0.4258798,0.1888877,873.8595,county,fb-survey
135,42077,smoothed_wcli,2020-04-17,2020-09-03,139,0.5984601,0.2215953,607.029,county,fb-survey
136,42091,smoothed_wcli,2020-04-17,2020-09-03,139,0.5992544,0.1993763,874.6771,county,fb-survey
137,42095,smoothed_wcli,2020-04-17,2020-09-03,139,2.2920498,1.0894877,519.2896,county,fb-survey
138,42101,smoothed_wcli,2020-04-17,2020-09-03,139,0.8234819,0.2786231,965.9098,county,fb-survey
139,42133,smoothed_wcli,2020-04-17,2020-09-03,139,0.4512077,0.1766379,940.9271,county,fb-survey
140,42011,smoothed_wcli,2020-04-18,2020-09-03,138,0.7012192,0.2084709,952.1427,county,fb-survey
141,42017,smoothed_wcli,2020-04-18,2020-09-03,138,0.4967959,0.2232454,628.0508,county,fb-survey
142,42029,smoothed_wcli,2020-04-18,2020-09-03,138,0.5647687,0.2579608,590.6484,county,fb-survey
143,42041,smoothed_wcli,2020-04-18,2020-09-03,138,0.7816818,0.3102318,540.1711,county,fb-survey
144,42043,smoothed_wcli,2020-04-18,2020-09-03,138,0.3060901,0.2109267,543.9836,county,fb-survey
145,42045,smoothed_wcli,2020-04-18,2020-09-03,138,0.0997924,0.1362795,462.4165,county,fb-survey
146,42071,smoothed_wcli,2020-04-18,2020-09-03,138,0.4458276,0.1789955,972.749,county,fb-survey
147,42077,smoothed_wcli,2020-04-18,2020-09-03,138,0.8163904,0.2894678,680.8203,county,fb-survey
148,42091,smoothed_wcli,2020-04-18,2020-09-03,138,0.5900787,0.1949478,925.4895,county,fb-survey
149,42095,smoothed_wcli,2020-04-18,2020-09-03,138,1.6902499,1.0199383,582.6479,county,fb-survey
150,42101,smoothed_wcli,2020-04-18,2020-09-03,138,0.7208492,0.2500374,978.9098,county,fb-survey
151,42133,smoothed_wcli,2020-04-18,2020-09-03,138,0.4668609,0.1726582,1003.8583,county,fb-survey
152,42011,smoothed_wcli,2020-04-19,2020-09-03,137,0.6501662,0.2280316,1049.9779,county,fb-survey
153,42017,smoothed_wcli,2020-04-19,2020-09-03,137,0.3830891,0.2484685,702.2844,county,fb-survey
154,42029,smoothed_wcli,2020-04-19,2020-09-03,137,0.6752469,0.3078072,668.8595,county,fb-survey
155,42041,smoothed_wcli,2020-04-19,2020-09-03,137,0.6048315,0.2630198,600.6057,county,fb-survey
156,42043,smoothed_wcli,2020-04-19,2020-09-03,137,0.4708883,0.2954444,612.0142,county,fb-survey
157,42045,smoothed_wcli,2020-04-19,2020-09-03,137,0.2044658,0.2455583,508.4902,county,fb-survey
158,42071,smoothed_wcli,2020-04-19,2020-09-03,137,0.4306961,0.1665237,1086.027,county,fb-survey
159,42077,smoothed_wcli,2020-04-19,2020-09-03,137,0.684133,0.3210689,768.6296,county,fb-survey
160,42091,smoothed_wcli,2020-04-19,2020-09-03,137,0.4690031,0.1933924,1021.5954,county,fb-survey
161,42095,smoothed_wcli,2020-04-19,2020-09-03,137,0.4099594,0.1977716,662.9166,county,fb-survey
162,42101,smoothed_wcli,2020-04-19,2020-09-03,137,0.7449209,0.2590847,1061.8934,county,fb-survey
163,42133,smoothed_wcli,2020-04-19,2020-09-03,137,0.6481718,0.2748819,1108.0005,county,fb-survey
164,42011,smoothed_wcli,2020-04-20,2020-09-03,136,0.5477594,0.2188912,1019.8956,county,fb-survey
165,42017,smoothed_wcli,2020-04-20,2020-09-03,136,0.3446306,0.2544292,624.7711,county,fb-survey
166,42029,smoothed_wcli,2020-04-20,2020-09-03,136,0.4431823,0.24281,623.2574,county,fb-survey
167,42041,smoothed_wcli,2020-04-20,2020-09-03,136,0.5411574,0.2506297,578.8763,county,fb-survey
168,42043,smoothed_wcli,2020-04-20,2020-09-03,136,1.1574134,0.6816593,610.1054,county,fb-survey
169,42045,smoothed_wcli,2020-04-20,2020-09-03,136,0.2191583,0.2687109,423.2376,county,fb-survey
170,42071,smoothed_wcli,2020-04-20,2020-09-03,136,0.462479,0.168086,1090.0927,county,fb-survey
171,42077,smoothed_wcli,2020-04-20,2020-09-03,136,0.6541974,0.3068451,753.0646,county,fb-survey
172,42091,smoothed_wcli,2020-04-20,2020-09-03,136,0.5603719,0.2453551,891.8595,county,fb-survey
173,42095,smoothed_wcli,2020-04-20,2020-09-03,136,0.4738986,0.2698243,673.8791,county,fb-survey
174,42101,smoothed_wcli,2020-04-20,2020-09-03,136,0.4866915,0.2092023,890.9098,county,fb-survey
175,42133,smoothed_wcli,2020-04-20,2020-09-03,136,0.6216215,0.2678813,1092.4285,county,fb-survey
176,42011,smoothed_wcli,2020-04-21,2020-09-03,135,0.4623802,0.2223233,817.6127,county,fb-survey
177,42017,smoothed_wcli,2020-04-21,2020-09-03,135,0.3565638,0.2412874,604.3499,county,fb-survey
178,42029,smoothed_wcli,2020-04-21,2020-09-03,135,0.4783676,0.2424452,562.7625,county,fb-survey
179,42041,smoothed_wcli,2020-04-21,2020-09-03,135,0.1472762,0.1452049,561.6912,county,fb-survey
180,42043,smoothed_wcli,2020-04-21,2020-09-03,135,1.1383526,0.6723364,564.2083,county,fb-survey
181,42045,smoothed_wcli,2020-04-21,2020-09-03,135,0.3404015,0.2931397,385.7123,county,fb-survey
182,42071,smoothed_wcli,2020-04-21,2020-09-03,135,0.4330326,0.1730323,992.0526,county,fb-survey
183,42077,smoothed_wcli,2020-04-21,2020-09-03,135,0.5945717,0.3003882,655.5393,county,fb-survey
184,42091,smoothed_wcli,2020-04-21,2020-09-03,135,0.4913069,0.233845,805.5685,county,fb-survey
185,42095,smoothed_wcli,2020-04-21,2020-09-03,135,0.4350146,0.263117,615.1338,county,fb-survey
186,42101,smoothed_wcli,2020-04-21,2020-09-03,135,0.5259683,0.2173783,829.918,county,fb-survey
187,42133,smoothed_wcli,2020-04-21,2020-09-03,135,0.5444094,0.2620517,901.3896,county,fb-survey
188,42011,smoothed_wcli,2020-04-22,2020-09-03,134,0.4032658,0.1931311,756.1517,county,fb-survey
189,42017,smoothed_wcli,2020-04-22,2020-09-03,134,0.1574322,0.1400515,603.0117,county,fb-survey
190,42029,smoothed_wcli,2020-04-22,2020-09-03,134,0.38787,0.2343725,539.845,county,fb-survey
191,42041,smoothed_wcli,2020-04-22,2020-09-03,134,0.0325126,0.1195203,548.3599,county,fb-survey
192,42043,smoothed_wcli,2020-04-22,2020-09-03,134,1.0979827,0.6484047,569.9986,county,fb-survey
193,42045,smoothed_wcli,2020-04-22,2020-09-03,134,0.8629204,0.4868953,371.4495,county,fb-survey
194,42071,smoothed_wcli,2020-04-22,2020-09-03,134,0.5593913,0.2011039,969.4047,county,fb-survey
195,42077,smoothed_wcli,2020-04-22,2020-09-03,134,0.6369566,0.2988143,651.3161,county,fb-survey
196,42091,smoothed_wcli,2020-04-22,2020-09-03,134,0.4886056,0.2345145,789.7633,county,fb-survey
197,42095,smoothed_wcli,2020-04-22,2020-09-03,134,0.4136404,0.2521569,637.2108,county,fb-survey
198,42101,smoothed_wcli,2020-04-22,2020-09-03,134,0.3949741,0.1946042,832.9344,county,fb-survey
199,42133,smoothed_wcli,2020-04-22,2020-09-03,134,0.4974734,0.2649302,827.0197,county,fb-survey
200,42011,smoothed_wcli,2020-04-23,2020-09-03,133,0.3413806,0.190076,741.5272,county,fb-survey
201,42017,smoothed_wcli,2020-04-23,2020-09-03,133,0.1941436,0.1502456,586.0402,county,fb-survey
202,42029,smoothed_wcli,2020-04-23,2020-09-03,133,0.2999503,0.2164127,543.57,county,fb-survey
203,42041,smoothed_wcli,2020-04-23,2020-09-03,133,0.1400281,0.1606106,548.7935,county,fb-survey
204,42043,smoothed_wcli,2020-04-23,2020-09-03,133,1.8306195,0.8136625,579.7232,county,fb-survey
205,42045,smoothed_wcli,2020-04-23,2020-09-03,133,0.6385666,0.419754,349.892,county,fb-survey
206,42071,smoothed_wcli,2020-04-23,2020-09-03,133,0.5341632,0.1986648,966.4479,county,fb-survey
207,42077,smoothed_wcli,2020-04-23,2020-09-03,133,0.8795168,0.3481081,671.224,county,fb-survey
208,42091,smoothed_wcli,2020-04-23,2020-09-03,133,0.2898854,0.1798757,797.9983,county,fb-survey
209,42095,smoothed_wcli,2020-04-23,2020-09-03,133,0.3259232,0.2268186,646.0946,county,fb-survey
210,42101,smoothed_wcli,2020-04-23,2020-09-03,133,0.3929192,0.1844398,857.9262,county,fb-survey
211,42133,smoothed_wcli,2020-04-23,2020-09-03,133,0.3814239,0.1944607,826.1187,county,fb-survey
212,42011,smoothed_wcli,2020-04-24,2020-09-03,132,0.3708552,0.1894288,794.2034,county,fb-survey
213,42017,smoothed_wcli,2020-04-24,2020-09-03,132,0.2203048,0.1430332,653.6999,county,fb-survey
214,42029,smoothed_wcli,2020-04-24,2020-09-03,132,0.2953627,0.2064734,614.0275,county,fb-survey
215,42041,smoothed_wcli,2020-04-24,2020-09-03,132,0.213175,0.1609293,596.4124,county,fb-survey
216,42043,smoothed_wcli,2020-04-24,2020-09-03,132,2.1279491,0.8448307,632.5133,county,fb-survey
217,42045,smoothed_wcli,2020-04-24,2020-09-03,132,1.3365364,0.6258713,375.5255,county,fb-survey
218,42071,smoothed_wcli,2020-04-24,2020-09-03,132,0.5500513,0.1966567,1056.0045,county,fb-survey
219,42077,smoothed_wcli,2020-04-24,2020-09-03,132,0.9281719,0.3454933,736.0679,county,fb-survey
220,42091,smoothed_wcli,2020-04-24,2020-09-03,132,0.331133,0.1859164,871.0573,county,fb-survey
221,42095,smoothed_wcli,2020-04-24,2020-09-03,132,0.448793,0.2559274,722.3551,county,fb-survey
222,42101,smoothed_wcli,2020-04-24,2020-09-03,132,0.4105872,0.177657,965.9426,county,fb-survey
223,42133,smoothed_wcli,2020-04-24,2020-09-03,132,0.2985629,0.184311,887.3996,county,fb-survey
224,42011,smoothed_wcli,2020-04-25,2020-09-03,131,0.2925548,0.1504445,878.3353,county,fb-survey
225,42017,smoothed_wcli,2020-04-25,2020-09-03,131,0.4120503,0.2950011,715.9074,county,fb-survey
226,42029,smoothed_wcli,2020-04-25,2020-09-03,131,0.3378235,0.2021828,674.1108,county,fb-survey
227,42041,smoothed_wcli,2020-04-25,2020-09-03,131,0.2191022,0.1589673,640.8017,county,fb-survey
228,42043,smoothed_wcli,2020-04-25,2020-09-03,131,2.1523347,0.8270387,694.1439,county,fb-survey
229,42045,smoothed_wcli,2020-04-25,2020-09-03,131,1.5622921,0.6367126,404.8046,county,fb-survey
230,42071,smoothed_wcli,2020-04-25,2020-09-03,131,0.5006443,0.1903568,1157.8598,county,fb-survey
231,42077,smoothed_wcli,2020-04-25,2020-09-03,131,0.8740853,0.3244319,795.9465,county,fb-survey
232,42091,smoothed_wcli,2020-04-25,2020-09-03,131,0.402075,0.1963302,968.4068,county,fb-survey
233,42095,smoothed_wcli,2020-04-25,2020-09-03,131,0.5450977,0.2717362,764.4347,county,fb-survey
234,42101,smoothed_wcli,2020-04-25,2020-09-03,131,0.4719748,0.1862741,1053.9426,county,fb-survey
235,42133,smoothed_wcli,2020-04-25,2020-09-03,131,0.2541875,0.1758231,967.4211,county,fb-survey
236,42011,smoothed_wcli,2020-04-26,2020-09-03,130,0.2947599,0.1425066,972.626,county,fb-survey
237,42017,smoothed_wcli,2020-04-26,2020-09-03,130,0.445303,0.2903985,795.996,county,fb-survey
238,42029,smoothed_wcli,2020-04-26,2020-09-03,130,0.1090895,0.1112436,718.5131,county,fb-survey
239,42041,smoothed_wcli,2020-04-26,2020-09-03,130,0.2188768,0.15207,721.1583,county,fb-survey
240,42043,smoothed_wcli,2020-04-26,2020-09-03,130,1.9936559,0.8057297,751.7205,county,fb-survey
241,42045,smoothed_wcli,2020-04-26,2020-09-03,130,1.5597458,0.6333079,449.7452,county,fb-survey
242,42071,smoothed_wcli,2020-04-26,2020-09-03,130,0.4843479,0.1854486,1295.5458,county,fb-survey
243,42077,smoothed_wcli,2020-04-26,2020-09-03,130,0.9029255,0.3312492,842.8366,county,fb-survey
244,42091,smoothed_wcli,2020-04-26,2020-09-03,130,0.4222891,0.1950996,1067.6165,county,fb-survey
245,42095,smoothed_wcli,2020-04-26,2020-09-03,130,0.6537999,0.2794013,839.0195,county,fb-survey
246,42101,smoothed_wcli,2020-04-26,2020-09-03,130,0.3516777,0.1565516,1139.9508,county,fb-survey
247,42133,smoothed_wcli,2020-04-26,2020-09-03,130,0.1058968,0.0902693,1073.0409,county,fb-survey
248,42011,smoothed_wcli,2020-04-27,2020-09-03,129,0.5404196,0.2638,1014.2326,county,fb-survey
249,42017,smoothed_wcli,2020-04-27,2020-09-03,129,0.6566405,0.3293401,849.2092,county,fb-survey
250,42029,smoothed_wcli,2020-04-27,2020-09-03,129,0.1094359,0.1082485,759.0944,county,fb-survey
251,42041,smoothed_wcli,2020-04-27,2020-09-03,129,0.2098062,0.1436225,785.6631,county,fb-survey
252,42043,smoothed_wcli,2020-04-27,2020-09-03,129,1.2696477,0.5814404,796.673,county,fb-survey
