E0,sim_start,int_start1,int_length2,soc_dist_level_wfh,Ca,delta,mu,int_start2,int_length1,beta0est,alphaest,alpha1est,paramset,iso_start,log_lik,R0,Reff,E_init,soc_dist_level_sip
4,2020-03-26,2020-05-20,76,1,0.45,0.225,0.93125,2020-05-20,0,0,0,0,1,2020-08-04,0,0,0,0,NA
6,2020-03-26,2020-05-20,76,1,0.65,0.125,0.95625,2020-05-20,0,0,0,0,2,2020-08-04,0,0,0,0,NA
5,2020-03-26,2020-05-20,76,1,0.75,0.275,0.94375,2020-05-20,0,0,0,0,3,2020-08-04,0,0,0,0,NA
3,2020-03-26,2020-05-20,76,1,0.55,0.175,0.96875,2020-05-20,0,0,0,0,4,2020-08-04,0,0,0,0,NA
4,2020-03-26,2020-05-20,76,1,0.425,0.2875,0.934375,2020-05-20,0,0.111257787663578,0.0421259345399097,0.159723808890567,5,2020-08-04,-377.748038461064,0.759939989567359,0.284434632849213,0,0.377673230850419
