sim_start,int_start1,int_length2,soc_dist_level_wfh,Ca,int_start2,int_length1,beta0est,alphaest,muest,deltaest,paramset,iso_start,log_lik,R0,Reff,E_init,soc_dist_level_sip,Ia_init,Ip_init,Is_init,Im_init,Hr_init,Hd_init,R0_init,D0_init
2020-10-15,2021-05-15,76,0.875,0.45,2021-05-15,0,0,0,0,0,1,2021-07-30,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-15,2021-05-15,76,0.775,0.65,2021-05-15,0,0,0,0,0,2,2021-07-30,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-15,2021-05-15,76,0.725,0.75,2021-05-15,0,0,0,0,0,3,2021-07-30,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-15,2021-05-15,76,0.825,0.55,2021-05-15,0,0,0,0,0,4,2021-07-30,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-15,2021-05-15,76,0.8125,0.425,2021-05-15,0,1.56063856208575,0.864740736320529,0.424495377740533,0.0138450418791699,5,2021-07-30,-89.3177781721179,0,0,5780.02700259566,0.432879309749728,4500.78162162221,394.762144508984,92.1374292868738,671.011905259964,214.747060617686,46.2076180844105,812525.102453669,1448.53121362365
