sim_start,int_start1,int_length2,soc_dist_level_wfh,Ca,delta,mu,int_start2,int_length1,beta0est,alphaest,alpha1est,paramset,iso_start,log_lik,R0,Reff,E_init,soc_dist_level_sip
2020-05-29,2020-09-07,76,1,0.45,0.225,0.93125,2020-09-07,0,0,0,0,1,2020-11-22,0,0,0,0,0
2020-05-29,2020-09-07,76,1,0.65,0.125,0.95625,2020-09-07,0,0,0,0,2,2020-11-22,0,0,0,0,0
2020-05-29,2020-09-07,76,1,0.75,0.275,0.94375,2020-09-07,0,0,0,0,3,2020-11-22,0,0,0,0,0
2020-05-29,2020-09-07,76,1,0.55,0.175,0.96875,2020-09-07,0,0,0,0,4,2020-11-22,0,0,0,0,0
2020-05-29,2020-09-07,76,1,0.425,0.2875,0.934375,2020-09-07,0,0.249492856632625,0.0689804143842337,0.0808056104264495,5,2020-11-22,-180000757.1367,1.67717926086677,0.589534144703462,0,0.399203500958509
