X,date,county,state,fips,cases,deaths
84,2020-05-28,South Florida,Florida,12011,28471,1218
85,2020-05-29,South Florida,Florida,12011,28832,1234
86,2020-05-30,South Florida,Florida,12011,29212,1250
87,2020-05-31,South Florida,Florida,12011,29618,1267
88,2020-06-01,South Florida,Florida,12011,30034,1283
89,2020-06-02,South Florida,Florida,12011,30462,1300
90,2020-06-03,South Florida,Florida,12011,30920,1317
91,2020-06-04,South Florida,Florida,12011,31401,1334
92,2020-06-05,South Florida,Florida,12011,31888,1351
93,2020-06-06,South Florida,Florida,12011,32410,1367
94,2020-06-07,South Florida,Florida,12011,33003,1386
95,2020-06-08,South Florida,Florida,12011,33626,1405
96,2020-06-09,South Florida,Florida,12011,34279,1421
97,2020-06-10,South Florida,Florida,12011,34979,1439
98,2020-06-11,South Florida,Florida,12011,35706,1455
99,2020-06-12,South Florida,Florida,12011,36481,1471
100,2020-06-13,South Florida,Florida,12011,37298,1488
101,2020-06-14,South Florida,Florida,12011,38184,1505
102,2020-06-15,South Florida,Florida,12011,39134,1523
103,2020-06-16,South Florida,Florida,12011,40107,1539
104,2020-06-17,South Florida,Florida,12011,41125,1555
105,2020-06-18,South Florida,Florida,12011,42223,1572
106,2020-06-19,South Florida,Florida,12011,43369,1589
107,2020-06-20,South Florida,Florida,12011,44630,1604
108,2020-06-21,South Florida,Florida,12011,46025,1620
109,2020-06-22,South Florida,Florida,12011,47605,1637
110,2020-06-23,South Florida,Florida,12011,49259,1653
111,2020-06-24,South Florida,Florida,12011,51029,1670
112,2020-06-25,South Florida,Florida,12011,52853,1686
113,2020-06-26,South Florida,Florida,12011,54855,1704
114,2020-06-27,South Florida,Florida,12011,57011,1723
