X,date,county,state,fips,cases,deaths
42,2020-04-16,Minnesota,Minnesota,12011,1246,73
43,2020-04-17,Minnesota,Minnesota,12011,1321,81
44,2020-04-18,Minnesota,Minnesota,12011,1399,91
45,2020-04-19,Minnesota,Minnesota,12011,1476,101
46,2020-04-20,Minnesota,Minnesota,12011,1560,113
47,2020-04-21,Minnesota,Minnesota,12011,1649,126
48,2020-04-22,Minnesota,Minnesota,12011,1747,139
49,2020-04-23,Minnesota,Minnesota,12011,1856,153
50,2020-04-24,Minnesota,Minnesota,12011,1978,167
51,2020-04-25,Minnesota,Minnesota,12011,2117,183
52,2020-04-26,Minnesota,Minnesota,12011,2279,200
53,2020-04-27,Minnesota,Minnesota,12011,2460,217
54,2020-04-28,Minnesota,Minnesota,12011,2665,235
55,2020-04-29,Minnesota,Minnesota,12011,2898,253
56,2020-04-30,Minnesota,Minnesota,12011,3171,271
57,2020-05-01,Minnesota,Minnesota,12011,3478,290
58,2020-05-02,Minnesota,Minnesota,12011,3819,310
59,2020-05-03,Minnesota,Minnesota,12011,4194,329
60,2020-05-04,Minnesota,Minnesota,12011,4589,348
61,2020-05-05,Minnesota,Minnesota,12011,4999,368
62,2020-05-06,Minnesota,Minnesota,12011,5433,388
63,2020-05-07,Minnesota,Minnesota,12011,5845,406
64,2020-05-08,Minnesota,Minnesota,12011,6288,425
65,2020-05-09,Minnesota,Minnesota,12011,6753,445
66,2020-05-10,Minnesota,Minnesota,12011,7238,463
67,2020-05-11,Minnesota,Minnesota,12011,7740,483
68,2020-05-12,Minnesota,Minnesota,12011,8248,501
69,2020-05-13,Minnesota,Minnesota,12011,8748,518
70,2020-05-14,Minnesota,Minnesota,12011,9245,535
71,2020-05-15,Minnesota,Minnesota,12011,9730,553
72,2020-05-16,Minnesota,Minnesota,12011,10221,572
73,2020-05-17,Minnesota,Minnesota,12011,10733,590
74,2020-05-18,Minnesota,Minnesota,12011,11261,608
75,2020-05-19,Minnesota,Minnesota,12011,11789,625
76,2020-05-20,Minnesota,Minnesota,12011,12357,644
77,2020-05-21,Minnesota,Minnesota,12011,12891,661
