day,.id,S,E,Ia,Ip,Is,Im,I,I_new_sympt,D_new_reported,D_new_unreported,dIpIs_save,dIpIm_save,dEIa_save,H,Hr,Hd,R,D,D_new,H_new,thresh_crossed,import_total,deaths,cases,total_H
1,1,6358956,19678,22415,4264,1095,15602,43376,0,0,0,0,0,0,3730,2749,981,327944,3678,0,0,0,0,0,0,182150
1,2,6358956,19678,22415,4264,1095,15602,43376,0,0,0,0,0,0,3730,2749,981,327944,3678,0,0,0,0,0,0,180506
1,3,6358956,19678,22415,4264,1095,15602,43376,0,0,0,0,0,0,3730,2749,981,327944,3678,0,0,0,0,0,0,182093
1,4,6358956,19678,22415,4264,1095,15602,43376,0,0,0,0,0,0,3730,2749,981,327944,3678,0,0,0,0,0,0,181261
1,5,6358956,19678,22415,4264,1095,15602,43376,0,0,0,0,0,0,3730,2749,981,327944,3678,0,0,0,0,0,0,181640
1,6,6358956,19678,22415,4264,1095,15602,43376,0,0,0,0,0,0,3730,2749,981,327944,3678,0,0,0,0,0,0,182897
1,7,6358956,19678,22415,4264,1095,15602,43376,0,0,0,0,0,0,3730,2749,981,327944,3678,0,0,0,0,0,0,179165
1,8,6358956,19678,22415,4264,1095,15602,43376,0,0,0,0,0,0,3730,2749,981,327944,3678,0,0,0,0,0,0,185070
1,9,6358956,19678,22415,4264,1095,15602,43376,0,0,0,0,0,0,3730,2749,981,327944,3678,0,0,0,0,0,0,181958
1,10,6358956,19678,22415,4264,1095,15602,43376,0,0,0,0,0,0,3730,2749,981,327944,3678,0,0,0,0,0,0,185942
1,11,6358956,19678,22415,4264,1095,15602,43376,0,0,0,0,0,0,3730,2749,981,327944,3678,0,0,0,0,0,0,181513
1,12,6358956,19678,22415,4264,1095,15602,43376,0,0,0,0,0,0,3730,2749,981,327944,3678,0,0,0,0,0,0,182702
1,13,6358956,19678,22415,4264,1095,15602,43376,0,0,0,0,0,0,3730,2749,981,327944,3678,0,0,0,0,0,0,178528
1,14,6358956,19678,22415,4264,1095,15602,43376,0,0,0,0,0,0,3730,2749,981,327944,3678,0,0,0,0,0,0,185983
1,15,6358956,19678,22415,4264,1095,15602,43376,0,0,0,0,0,0,3730,2749,981,327944,3678,0,0,0,0,0,0,184657
1,16,6358956,19678,22415,4264,1095,15602,43376,0,0,0,0,0,0,3730,2749,981,327944,3678,0,0,0,0,0,0,181406
1,17,6358956,19678,22415,4264,1095,15602,43376,0,0,0,0,0,0,3730,2749,981,327944,3678,0,0,0,0,0,0,180617
1,18,6358956,19678,22415,4264,1095,15602,43376,0,0,0,0,0,0,3730,2749,981,327944,3678,0,0,0,0,0,0,182426
1,19,6358956,19678,22415,4264,1095,15602,43376,0,0,0,0,0,0,3730,2749,981,327944,3678,0,0,0,0,0,0,184750
1,20,6358956,19678,22415,4264,1095,15602,43376,0,0,0,0,0,0,3730,2749,981,327944,3678,0,0,0,0,0,0,182806
1,21,6358956,19678,22415,4264,1095,15602,43376,0,0,0,0,0,0,3730,2749,981,327944,3678,0,0,0,0,0,0,181783
1,22,6358956,19678,22415,4264,1095,15602,43376,0,0,0,0,0,0,3730,2749,981,327944,3678,0,0,0,0,0,0,180082
1,23,6358956,19678,22415,4264,1095,15602,43376,0,0,0,0,0,0,3730,2749,981,327944,3678,0,0,0,0,0,0,179643
1,24,6358956,19678,22415,4264,1095,15602,43376,0,0,0,0,0,0,3730,2749,981,327944,3678,0,0,0,0,0,0,180031
1,25,6358956,19678,22415,4264,1095,15602,43376,0,0,0,0,0,0,3730,2749,981,327944,3678,0,0,0,0,0,0,181906
1,26,6358956,19678,22415,4264,1095,15602,43376,0,0,0,0,0,0,3730,2749,981,327944,3678,0,0,0,0,0,0,180882
1,27,6358956,19678,22415,4264,1095,15602,43376,0,0,0,0,0,0,3730,2749,981,327944,3678,0,0,0,0,0,0,183627
1,28,6358956,19678,22415,4264,1095,15602,43376,0,0,0,0,0,0,3730,2749,981,327944,3678,0,0,0,0,0,0,176544
1,29,6358956,19678,22415,4264,1095,15602,43376,0,0,0,0,0,0,3730,2749,981,327944,3678,0,0,0,0,0,0,185018
1,30,6358956,19678,22415,4264,1095,15602,43376,0,0,0,0,0,0,3730,2749,981,327944,3678,0,0,0,0,0,0,185867
1,31,6358956,19678,22415,4264,1095,15602,43376,0,0,0,0,0,0,3730,2749,981,327944,3678,0,0,0,0,0,0,182935
1,32,6358956,19678,22415,4264,1095,15602,43376,0,0,0,0,0,0,3730,2749,981,327944,3678,0,0,0,0,0,0,184656
1,33,6358956,19678,22415,4264,1095,15602,43376,0,0,0,0,0,0,3730,2749,981,327944,3678,0,0,0,0,0,0,180926
1,34,6358956,19678,22415,4264,1095,15602,43376,0,0,0,0,0,0,3730,2749,981,327944,3678,0,0,0,0,0,0,181239
1,35,6358956,19678,22415,4264,1095,15602,43376,0,0,0,0,0,0,3730,2749,981,327944,3678,0,0,0,0,0,0,179695
1,36,6358956,19678,22415,4264,1095,15602,43376,0,0,0,0,0,0,3730,2749,981,327944,3678,0,0,0,0,0,0,181986
1,37,6358956,19678,22415,4264,1095,15602,43376,0,0,0,0,0,0,3730,2749,981,327944,3678,0,0,0,0,0,0,179030
1,38,6358956,19678,22415,4264,1095,15602,43376,0,0,0,0,0,0,3730,2749,981,327944,3678,0,0,0,0,0,0,181515
1,39,6358956,19678,22415,4264,1095,15602,43376,0,0,0,0,0,0,3730,2749,981,327944,3678,0,0,0,0,0,0,182425
1,40,6358956,19678,22415,4264,1095,15602,43376,0,0,0,0,0,0,3730,2749,981,327944,3678,0,0,0,0,0,0,183009
1,41,6358956,19678,22415,4264,1095,15602,43376,0,0,0,0,0,0,3730,2749,981,327944,3678,0,0,0,0,0,0,181981
1,42,6358956,19678,22415,4264,1095,15602,43376,0,0,0,0,0,0,3730,2749,981,327944,3678,0,0,0,0,0,0,181588
1,43,6358956,19678,22415,4264,1095,15602,43376,0,0,0,0,0,0,3730,2749,981,327944,3678,0,0,0,0,0,0,182730
1,44,6358956,19678,22415,4264,1095,15602,43376,0,0,0,0,0,0,3730,2749,981,327944,3678,0,0,0,0,0,0,181015
1,45,6358956,19678,22415,4264,1095,15602,43376,0,0,0,0,0,0,3730,2749,981,327944,3678,0,0,0,0,0,0,181696
1,46,6358956,19678,22415,4264,1095,15602,43376,0,0,0,0,0,0,3730,2749,981,327944,3678,0,0,0,0,0,0,179502
1,47,6358956,19678,22415,4264,1095,15602,43376,0,0,0,0,0,0,3730,2749,981,327944,3678,0,0,0,0,0,0,181621
1,48,6358956,19678,22415,4264,1095,15602,43376,0,0,0,0,0,0,3730,2749,981,327944,3678,0,0,0,0,0,0,183883
1,49,6358956,19678,22415,4264,1095,15602,43376,0,0,0,0,0,0,3730,2749,981,327944,3678,0,0,0,0,0,0,184565
1,50,6358956,19678,22415,4264,1095,15602,43376,0,0,0,0,0,0,3730,2749,981,327944,3678,0,0,0,0,0,0,184196
1,51,6358956,19678,22415,4264,1095,15602,43376,0,0,0,0,0,0,3730,2749,981,327944,3678,0,0,0,0,0,0,184379
1,52,6358956,19678,22415,4264,1095,15602,43376,0,0,0,0,0,0,3730,2749,981,327944,3678,0,0,0,0,0,0,185069
1,53,6358956,19678,22415,4264,1095,15602,43376,0,0,0,0,0,0,3730,2749,981,327944,3678,0,0,0,0,0,0,182810
1,54,6358956,19678,22415,4264,1095,15602,43376,0,0,0,0,0,0,3730,2749,981,327944,3678,0,0,0,0,0,0,179023
1,55,6358956,19678,22415,4264,1095,15602,43376,0,0,0,0,0,0,3730,2749,981,327944,3678,0,0,0,0,0,0,178926
1,56,6358956,19678,22415,4264,1095,15602,43376,0,0,0,0,0,0,3730,2749,981,327944,3678,0,0,0,0,0,0,183703
1,57,6358956,19678,22415,4264,1095,15602,43376,0,0,0,0,0,0,3730,2749,981,327944,3678,0,0,0,0,0,0,180367
1,58,6358956,19678,22415,4264,1095,15602,43376,0,0,0,0,0,0,3730,2749,981,327944,3678,0,0,0,0,0,0,179669
1,59,6358956,19678,22415,4264,1095,15602,43376,0,0,0,0,0,0,3730,2749,981,327944,3678,0,0,0,0,0,0,183804
1,60,6358956,19678,22415,4264,1095,15602,43376,0,0,0,0,0,0,3730,2749,981,327944,3678,0,0,0,0,0,0,183324
1,61,6358956,19678,22415,4264,1095,15602,43376,0,0,0,0,0,0,3730,2749,981,327944,3678,0,0,0,0,0,0,183913
1,62,6358956,19678,22415,4264,1095,15602,43376,0,0,0,0,0,0,3730,2749,981,327944,3678,0,0,0,0,0,0,179702
1,63,6358956,19678,22415,4264,1095,15602,43376,0,0,0,0,0,0,3730,2749,981,327944,3678,0,0,0,0,0,0,183482
1,64,6358956,19678,22415,4264,1095,15602,43376,0,0,0,0,0,0,3730,2749,981,327944,3678,0,0,0,0,0,0,181976
1,65,6358956,19678,22415,4264,1095,15602,43376,0,0,0,0,0,0,3730,2749,981,327944,3678,0,0,0,0,0,0,183207
1,66,6358956,19678,22415,4264,1095,15602,43376,0,0,0,0,0,0,3730,2749,981,327944,3678,0,0,0,0,0,0,179096
1,67,6358956,19678,22415,4264,1095,15602,43376,0,0,0,0,0,0,3730,2749,981,327944,3678,0,0,0,0,0,0,183498
1,68,6358956,19678,22415,4264,1095,15602,43376,0,0,0,0,0,0,3730,2749,981,327944,3678,0,0,0,0,0,0,182041
1,69,6358956,19678,22415,4264,1095,15602,43376,0,0,0,0,0,0,3730,2749,981,327944,3678,0,0,0,0,0,0,182550
1,70,6358956,19678,22415,4264,1095,15602,43376,0,0,0,0,0,0,3730,2749,981,327944,3678,0,0,0,0,0,0,181871
1,71,6358956,19678,22415,4264,1095,15602,43376,0,0,0,0,0,0,3730,2749,981,327944,3678,0,0,0,0,0,0,182273
1,72,6358956,19678,22415,4264,1095,15602,43376,0,0,0,0,0,0,3730,2749,981,327944,3678,0,0,0,0,0,0,184146
1,73,6358956,19678,22415,4264,1095,15602,43376,0,0,0,0,0,0,3730,2749,981,327944,3678,0,0,0,0,0,0,179601
1,74,6358956,19678,22415,4264,1095,15602,43376,0,0,0,0,0,0,3730,2749,981,327944,3678,0,0,0,0,0,0,179184
1,75,6358956,19678,22415,4264,1095,15602,43376,0,0,0,0,0,0,3730,2749,981,327944,3678,0,0,0,0,0,0,180579
