"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",6048977,14121,11677,805,14849,3365,251551,450,4774
"2",6044262,13967,11470,831,14369,3387,257059,437,4639
"3",6039659,13753,11300,836,13971,3413,262413,430,4557
"4",6035153,13517,11129,832,13643,3438,267632,424,4489
"5",6030736,13274,10951,824,13361,3463,272737,417,4421
"6",6026401,13030,10768,813,13104,3484,277743,410,4351
"7",6022147,12791,10580,801,12864,3504,282658,404,4278
"8",6017970,12557,10390,787,12632,3521,287488,396,4205
"9",6013871,12326,10203,774,12405,3535,292232,389,4128
"10",6009849,12097,10018,760,12180,3546,296895,382,4053
"11",6005902,11872,9835,746,11960,3554,301475,375,3980
"12",6002030,11649,9653,733,11743,3560,305976,369,3908
"13",5998231,11432,9472,720,11529,3564,310397,362,3835
"14",5994504,11216,9297,707,11316,3565,314741,355,3763
"15",5990848,11005,9122,693,11108,3564,319005,348,3694
"16",5987262,10797,8950,680,10902,3560,323194,342,3624
"17",5983745,10590,8783,668,10698,3555,327306,335,3556
"18",5980296,10388,8617,655,10498,3548,331343,329,3489
"19",5976913,10188,8453,643,10302,3539,335308,323,3423
"20",5973597,9991,8290,630,10109,3528,339199,316,3359
"21",5970346,9798,8131,619,9916,3516,343021,311,3294
"22",5967158,9607,7974,606,9726,3502,346772,304,3230
"23",5964033,9419,7820,595,9540,3486,350451,299,3168
"24",5960970,9234,7669,584,9358,3469,354062,293,3107
"25",5957967,9052,7518,572,9178,3451,357606,287,3047
"26",5955024,8873,7372,561,9000,3431,361083,282,2987
"27",5952140,8697,7227,551,8826,3410,364495,276,2929
"28",5949313,8525,7084,540,8654,3388,367841,271,2871
"29",5946542,8356,6944,529,8483,3365,371126,265,2814
"30",5943828,8189,6807,518,8316,3341,374345,260,2759
"31",5941168,8026,6670,508,8153,3316,377503,255,2704
"32",5938562,7864,6538,498,7991,3291,380601,250,2650
"33",5936010,7705,6407,488,7833,3264,383638,245,2598
"34",5933508,7548,6279,478,7678,3236,386617,240,2546
"35",5931059,7396,6151,469,7526,3208,389537,235,2495
"36",5928659,7245,6026,460,7375,3180,392400,230,2444
"37",5926308,7098,5904,450,7227,3150,395208,226,2395
"38",5924005,6953,5784,441,7081,3120,397960,221,2346
"39",5921750,6810,5667,432,6937,3090,400659,217,2298
"40",5919542,6671,5551,423,6797,3059,403302,212,2252
"41",5917379,6534,5438,415,6659,3027,405894,208,2206
"42",5915261,6399,5326,407,6523,2996,408434,204,2161
