"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",6049422,13678,11676,890,14764,3365,251551,535,4690
"2",6045130,13253,11316,954,14229,3402,257061,520,4556
"3",6040960,12854,10965,971,13738,3447,262410,504,4415
"4",6036916,12466,10630,963,13279,3494,267598,488,4279
"5",6032999,12084,10307,944,12848,3538,272624,474,4148
"6",6029203,11712,9993,921,12441,3577,277497,459,4022
"7",6025528,11349,9687,895,12050,3612,282225,446,3899
"8",6021966,10997,9389,869,11675,3640,286809,432,3780
"9",6018518,10653,9099,843,11312,3664,291256,419,3663
"10",6015177,10321,8817,817,10960,3682,295570,405,3550
"11",6011942,9997,8542,792,10623,3695,299754,393,3441
"12",6008809,9683,8275,768,10293,3704,303814,381,3333
"13",6005774,9379,8016,743,9973,3709,307751,368,3229
"14",6002837,9082,7765,720,9662,3709,311570,357,3128
"15",5999992,8794,7521,697,9361,3705,315274,346,3031
"16",5997239,8516,7283,676,9069,3698,318865,335,2935
"17",5994572,8246,7052,655,8785,3687,322348,325,2843
"18",5991990,7984,6829,634,8508,3673,325726,314,2752
"19",5989491,7730,6613,614,8239,3657,329001,304,2664
"20",5987072,7484,6403,595,7979,3637,332175,295,2581
"21",5984730,7245,6200,576,7726,3615,335254,285,2499
"22",5982464,7013,6003,557,7481,3590,338237,276,2419
"23",5980270,6788,5811,540,7243,3564,341128,268,2342
"24",5978146,6571,5626,523,7013,3535,343931,259,2267
"25",5976091,6360,5446,506,6790,3504,346648,251,2196
"26",5974103,6155,5272,490,6574,3471,349280,243,2125
"27",5972178,5957,5103,474,6364,3437,351832,235,2057
"28",5970315,5765,4938,459,6161,3402,354304,227,1991
"29",5968513,5580,4779,444,5964,3365,356700,220,1927
"30",5966770,5399,4625,430,5772,3327,359022,213,1865
"31",5965083,5224,4476,416,5586,3288,361271,206,1805
"32",5963450,5055,4332,403,5407,3248,363450,199,1746
"33",5961871,4891,4192,389,5233,3206,365562,193,1691
"34",5960343,4733,4055,377,5064,3164,367608,187,1636
"35",5958865,4579,3924,365,4900,3122,369590,181,1583
"36",5957435,4430,3797,353,4741,3078,371510,175,1531
"37",5956051,4286,3673,342,4588,3035,373370,169,1482
"38",5954714,4146,3554,331,4439,2991,375171,164,1433
"39",5953419,4010,3439,320,4295,2946,376916,158,1387
"40",5952167,3880,3327,309,4156,2901,378605,153,1342
"41",5950955,3755,3217,299,4022,2856,380241,148,1298
"42",5949784,3631,3114,289,3891,2810,381826,143,1255
"43",5948650,3513,3012,280,3764,2765,383361,139,1215
"44",5947554,3397,2914,271,3642,2719,384847,134,1175
"45",5946493,3287,2819,262,3523,2674,386287,130,1137
"46",5945468,3179,2726,253,3409,2628,387681,125,1100
"47",5944476,3074,2637,245,3297,2583,389032,121,1064
"48",5943517,2973,2551,237,3189,2538,390340,117,1029
"49",5942589,2875,2467,229,3085,2493,391606,113,995
"50",5941692,2782,2386,222,2984,2448,392832,110,963
"51",5940824,2690,2308,215,2886,2404,394019,106,931
"52",5939985,2601,2232,208,2792,2359,395168,103,900
"53",5939174,2516,2158,201,2700,2315,396281,99,871
"54",5938388,2434,2087,194,2611,2271,397359,96,842
"55",5937629,2353,2019,188,2525,2228,398402,93,815
"56",5936896,2276,1953,182,2442,2185,399412,90,788
"57",5936186,2201,1888,176,2362,2142,400390,87,762
"58",5935500,2128,1826,170,2284,2100,401337,84,737
"59",5934836,2058,1765,164,2209,2059,402253,81,713
"60",5934194,1990,1707,159,2137,2017,403140,79,689
"61",5933574,1924,1652,154,2066,1977,403999,76,666
"62",5932974,1861,1597,149,1998,1937,404830,74,645
