"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",6049114,13985,11677,829,14823,3365,251551,475,4749
"2",6044530,13747,11423,867,14326,3391,257061,462,4615
"3",6040060,13475,11197,875,13901,3423,262414,452,4516
"4",6035697,13192,10975,871,13532,3454,267623,443,4425
"5",6031436,12904,10752,859,13204,3484,272706,434,4338
"6",6027271,12619,10527,845,12900,3511,277671,425,4250
"7",6023198,12341,10302,829,12612,3535,282528,416,4160
"8",6019217,12066,10077,813,12335,3555,287281,407,4072
"9",6015326,11797,9856,796,12063,3572,291934,399,3982
"10",6011522,11533,9640,778,11800,3586,296486,390,3895
"11",6007804,11274,9426,761,11540,3596,300943,381,3809
"12",6004170,11021,9216,745,11287,3603,305305,373,3725
"13",6000618,10772,9009,728,11037,3607,309574,364,3642
"14",5997147,10529,8806,712,10791,3608,313751,356,3561
"15",5993757,10289,8608,696,10550,3606,317839,348,3480
"16",5990443,10054,8415,681,10314,3602,321837,341,3401
"17",5987207,9822,8224,665,10083,3595,325748,333,3326
"18",5984045,9597,8035,650,9857,3586,329574,325,3251
"19",5980955,9378,7851,635,9634,3575,333316,318,3176
"20",5977937,9161,7672,621,9414,3562,336977,311,3103
"21",5974990,8950,7495,607,9200,3547,340556,303,3033
"22",5972111,8743,7322,593,8990,3530,344056,297,2962
"23",5969300,8540,7153,579,8784,3511,347477,290,2894
"24",5966555,8340,6989,566,8582,3491,350823,283,2827
"25",5963873,8145,6826,553,8384,3469,354095,276,2762
"26",5961256,7953,6667,540,8191,3445,357292,270,2698
"27",5958700,7766,6512,527,8002,3420,360418,264,2635
"28",5956205,7583,6359,515,7816,3394,363473,257,2573
"29",5953769,7405,6209,503,7634,3367,366458,252,2513
"30",5951390,7229,6063,492,7455,3339,369377,246,2454
"31",5949069,7058,5920,480,7281,3309,372228,240,2396
"32",5946802,6891,5779,469,7109,3279,375015,234,2340
"33",5944591,6726,5643,458,6942,3248,377738,229,2284
"34",5942432,6566,5509,447,6778,3216,380398,223,2230
"35",5940325,6409,5378,436,6618,3183,382997,218,2177
"36",5938269,6255,5249,426,6461,3150,385535,213,2126
"37",5936263,6104,5124,416,6308,3116,388015,208,2075
"38",5934304,5959,5001,406,6158,3081,390437,203,2025
"39",5932393,5815,4881,396,6012,3046,392802,198,1977
"40",5930528,5675,4764,387,5868,3011,395114,193,1929
"41",5928708,5537,4650,377,5727,2975,397371,188,1883
"42",5926933,5403,4537,368,5590,2939,399575,184,1838
"43",5925201,5272,4427,360,5455,2902,401728,180,1793
